time_s,state,frame_valid,cn0_valid,cn0_method,cn0_db_hz,pli,fll_locked,dll_locked,doppler_hz,truth_doppler_hz,doppler_error_hz,tracked_code_phase_chips,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
556.00000000,Deep,1,1,NWPR,6.09761666,0.06926762,1,1,4456.19050095,4510.74842759,-54.55792663,3472.44990204,3483.23368155,-10.78377951,10.00000000
557.00000000,Deep,1,1,NWPR,5.37752531,0.25846602,1,1,4456.06476362,4510.75142702,-54.68666340,3478.29774357,3489.14554242,-10.84779885,10.00000000
558.00000000,Deep,1,1,NWPR,4.78344557,0.34472092,1,1,4455.92743086,4510.75549150,-54.82806065,3484.14327533,3495.05740791,-10.91413258,10.00000000
559.00000000,Deep,1,1,NWPR,4.79784389,0.06142242,1,1,4455.93442805,4510.76066472,-54.82623666,3489.98749756,3500.96927944,-10.98178189,10.00000000
560.00000000,Deep,1,1,NWPR,3.12677034,0.20415445,1,1,4455.97855201,4510.76698730,-54.78843529,3495.83622541,3506.88115851,-11.04493310,10.00000000
561.00000000,Deep,1,1,NWPR,-0.24635520,0.36875858,1,1,4455.62242734,4510.77449674,-55.15206939,3501.68220494,3512.79304664,-11.11084170,10.00000000
562.00000000,Deep,1,1,NWPR,0.83109946,0.26796342,1,1,4455.32584916,4510.78322727,-55.45737811,3507.52640612,3518.70494541,-11.17853929,10.00000000
563.00000000,Deep,1,1,NWPR,2.16845026,0.33781046,1,1,4454.97698356,4510.79320979,-55.81622623,3513.37061099,3524.61685643,-11.24624545,10.00000000
564.00000000,Deep,1,1,NWPR,3.13800810,0.42207344,1,1,4454.91392158,4510.80447174,-55.89055016,3519.21463887,3530.52878138,-11.31414250,10.00000000
565.00000000,Deep,1,1,NWPR,3.77743456,0.20790743,1,1,4454.82482850,4510.81703709,-55.99220858,3525.06168217,3536.44072194,-11.37903977,10.00000000
566.00000000,Deep,1,1,NWPR,2.35723655,0.27770171,1,1,4454.71658611,4510.83092620,-56.11434009,3530.90546460,3542.35267983,-11.44721522,10.00000000
567.00000000,Deep,1,1,NWPR,2.08880048,0.24508403,1,1,4454.40941349,4510.84615583,-56.43674234,3536.75021643,3548.26465680,-11.51444036,10.00000000
568.00000000,Deep,1,1,NWPR,-0.15803643,0.15930799,1,1,4454.10425478,4510.86273905,-56.75848427,3542.59731502,3554.17665461,-11.57933960,10.00000000
569.00000000,Deep,1,1,NWPR,-1.11559715,0.17501397,1,1,4454.06562931,4510.88068523,-56.81505592,3548.43667074,3560.08867506,-11.65200432,10.00000000
570.00000000,Deep,1,1,NWPR,-1.18025655,0.10725230,1,1,4453.81032902,4510.90000000,-57.08967098,3554.27883102,3566.00071992,-11.72188890,10.00000000
571.00000000,Deep,1,0,NWPR,-2.18709369,0.11160276,1,1,4453.78528693,4510.92068523,-57.13539830,3560.12429801,3571.91279099,-11.78849298,10.00000000
572.00000000,Deep,1,0,NWPR,-2.18709369,0.26394554,1,1,4453.87368414,4510.94273905,-57.06905491,3565.96491112,3577.82489007,-11.85997895,10.00000000
573.00000000,Deep,1,0,NWPR,-2.18709369,0.22868430,1,1,4453.68792202,4510.96615583,-57.27823381,3571.80559259,3583.73701895,-11.93142636,10.00000000
574.00000000,Deep,1,0,NWPR,-2.18709369,0.17946770,1,1,4453.40938299,4510.99092620,-57.58154321,3577.64974579,3589.64917941,-11.99943361,10.00000000
575.00000000,Deep,1,0,NWPR,-2.18709369,0.14807459,1,1,4453.35381491,4511.01703709,-57.66322218,3583.49345288,3595.56137321,-12.06792033,10.00000000
576.00000000,Deep,1,0,NWPR,-2.18709369,0.11069360,1,1,4453.03509001,4511.04447174,-58.00938173,3589.33893562,3601.47360210,-12.13466648,10.00000000
577.00000000,Deep,1,0,NWPR,-2.18709369,0.20548819,1,1,4453.03023074,4511.07320979,-58.04297905,3595.17451278,3607.38586780,-12.21135503,10.00000000
578.00000000,Deep,1,0,NWPR,-4.11435915,0.36065529,1,1,4452.98305870,4511.10322727,-58.12016857,3601.01373184,3613.29817202,-12.28444017,10.00000000
579.00000000,Deep,1,0,NWPR,-4.74079142,0.26915722,1,1,4452.99334679,4511.13449674,-58.14114995,3606.86481730,3619.21051639,-12.34569909,10.00000000
580.00000000,Deep,1,0,NWPR,-4.74079142,0.22774464,1,1,4452.82962650,4511.16698730,-58.33736080,3612.70511783,3625.12290255,-12.41778473,10.00000000
581.00000000,Deep,1,0,NWPR,-4.74079142,0.27009072,1,1,4452.86676018,4511.20066472,-58.33390453,3618.54421912,3631.03533208,-12.49111296,10.00000000
582.00000000,Deep,1,0,NWPR,-4.74079142,0.22959904,1,1,4452.83399969,4511.23549150,-58.40149182,3624.38570979,3636.94780650,-12.56209671,10.00000000
583.00000000,Deep,1,0,NWPR,-4.74079142,0.23210321,1,1,4452.55931098,4511.27142702,-58.71211604,3630.23048225,3642.86032730,-12.62984505,10.00000000
584.00000000,Deep,1,0,NWPR,-4.74079142,0.19957334,1,1,4452.27364032,4511.30842759,-59.03478726,3636.07059169,3648.77289590,-12.70230420,10.00000000
585.00000000,Deep,1,0,NWPR,-4.74079142,0.08044714,1,1,4452.05549096,4511.34644661,-59.29095565,3641.91340650,3654.68551366,-12.77210717,10.00000000
586.00000000,Deep,1,0,NWPR,-4.74079142,0.04197898,1,1,4451.89999367,4511.38543470,-59.48544103,3647.75111594,3660.59818190,-12.84706595,10.00000000
587.00000000,Deep,1,0,NWPR,-4.74079142,0.44298077,1,1,4451.89844560,4511.42533980,-59.52689420,3653.59550590,3666.51090183,-12.91539593,10.00000000
588.00000000,Deep,1,0,NWPR,-4.74079142,0.12069704,1,1,4451.87273698,4511.46610737,-59.59337039,3659.43970365,3672.42367464,-12.98397099,10.00000000
589.00000000,Deep,1,0,NWPR,-4.74079142,0.13561120,1,1,4451.87142684,4511.50768048,-59.63625364,3665.28202208,3678.33650142,-13.05447934,10.00000000
590.00000000,Deep,1,0,NWPR,-4.74079142,0.45241519,1,1,4451.74777484,4511.55000000,-59.80222516,3671.12129146,3684.24938318,-13.12809172,10.00000000
591.00000000,Deep,1,0,NWPR,-4.74079142,0.19385766,1,1,4451.62599238,4511.59300475,-59.96701237,3676.96063461,3690.16232085,-13.20168624,10.00000000
592.00000000,Deep,1,0,NWPR,-4.74079142,0.19368764,1,1,4451.52551430,4511.63663168,-60.11111738,3682.80586320,3696.07531531,-13.26945210,10.00000000
593.00000000,Deep,1,0,NWPR,-4.74079142,0.19316375,1,1,4451.39619359,4511.68081603,-60.28462243,3688.64258288,3701.98836731,-13.34578443,10.00000000
