"time_s","state","frame_valid","cn0_valid","cn0_db_hz","truth_cn0_db_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","carrier_rate_hz_s","truth_doppler_rate_hz_s","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"59.00000000","Deep","1","1","9.85217335","10.00000000","1","1","4498.18408496","4500.96526669","-2.78118173","-0.09418261","0.26981046","372.43247141","372.42572694","0.00674448"
"60.00000000","Deep","1","1","9.93374566","10.00000000","1","1","4498.35907479","4501.23600000","-2.87692521","-0.07499119","0.27119998","375.35327442","375.34851948","0.00475494"
"61.00000000","Deep","1","1","10.13123759","10.00000000","1","1","4498.17573465","4501.50675331","-3.33101866","-0.08275342","0.26985046","378.27425135","378.27148798","0.00276337"
"62.00000000","Deep","1","1","10.15348431","10.00000000","1","1","4498.22172985","4501.77479257","-3.55306272","-0.07335327","0.26577689","381.19545912","381.19463156","0.00082756"
"63.00000000","Deep","1","1","9.74040617","10.00000000","1","1","4498.33748198","4502.03741369","-3.69993170","-0.05933796","0.25902411","384.11675369","384.11794758","-0.00119389"
"64.00000000","Deep","1","1","9.32090947","10.00000000","1","1","4498.82299775","4502.29197215","-3.46897440","-0.01994897","0.24966635","387.03827488","387.04143165","-0.00315677"
"65.00000000","Deep","1","1","8.61214019","10.00000000","1","1","4499.27201764","4502.53591200","-3.26389436","0.01382642","0.23780634","389.95996492","389.96507771","-0.00511279"
"66.00000000","Deep","1","1","8.53966835","10.00000000","1","1","4499.53463451","4502.76679384","-3.23215933","0.03200872","0.22357424","392.88125090","392.88887806","-0.00762716"
"67.00000000","Deep","1","1","8.70309689","10.00000000","1","1","4500.24052915","4502.98232156","-2.74179240","0.08185502","0.20712619","395.80292395","395.81282347","-0.00989952"
"68.00000000","Deep","1","1","8.70974296","10.00000000","1","1","4500.77764723","4503.18036748","-2.40272024","0.11471324","0.18864264","398.72536278","398.73690326","-0.01154048"
"69.00000000","Deep","1","1","8.86815924","10.00000000","1","1","4500.97613303","4503.35899569","-2.38286265","0.12094436","0.16832630","401.64753133","401.66110545","-0.01357412"
"70.00000000","Deep","1","1","8.60907542","10.00000000","1","1","4501.09406521","4503.51648323","-2.42241802","0.12037342","0.14639999","404.56954522","404.58541686","-0.01587164"
"71.00000000","Deep","1","1","8.35875131","10.00000000","1","1","4500.88159124","4503.65133900","-2.76974776","0.09547761","0.12310415","407.49097612","407.50982326","-0.01884714"
"72.00000000","Deep","1","1","9.19797635","10.00000000","1","1","4501.01204572","4503.76232005","-2.75027433","0.09854592","0.09869424","410.41216903","410.43430953","-0.02214051"
"73.00000000","Deep","1","1","9.72020217","10.00000000","1","1","4501.32202643","4503.84844524","-2.52641882","0.11411709","0.07343792","413.33446929","413.35885985","-0.02439056"
"74.00000000","Deep","1","1","9.75691656","10.00000000","1","1","4501.61560308","4503.90900599","-2.29340291","0.12796706","0.04761211","416.25744008","416.28345782","-0.02601774"
"75.00000000","Deep","1","1","10.08260890","10.00000000","1","1","4501.83469092","4503.94357400","-2.10888308","0.13431602","0.02150000","419.18289029","419.20808670","-0.02519640"
"76.00000000","Deep","1","1","10.36725365","10.00000000","1","1","4501.48266225","4503.95200599","-2.46934374","0.09851351","-0.00461211","422.10665203","422.13272953","-0.02607751"
"77.00000000","Deep","1","1","10.36623109","10.00000000","1","1","4501.68576997","4503.93444524","-2.24867527","0.10563826","-0.03043792","425.02806699","425.05736939","-0.02930240"
"78.00000000","Deep","1","1","10.50467769","10.00000000","1","1","4501.17019877","4503.89132005","-2.72112128","0.05944156","-0.05569424","427.94989794","427.98198951","-0.03209157"
"79.00000000","Deep","1","1","10.85184653","10.00000000","1","1","4501.56659389","4503.82333900","-2.25674510","0.08500118","-0.08010415","430.87201024","430.90657351","-0.03456327"
"80.00000000","Deep","1","1","11.00360780","10.00000000","1","1","4501.86929966","4503.73148323","-1.86218357","0.10127896","-0.10339999","433.79446250","433.83110556","-0.03664306"
"81.00000000","Deep","1","1","11.06859211","10.00000000","1","1","4502.02601142","4503.61699569","-1.59098427","0.10557053","-0.12532630","436.71707382","436.75557054","-0.03849672"
"82.00000000","Deep","1","1","10.57501855","10.00000000","1","1","4502.45368024","4503.48136748","-1.02768723","0.12952877","-0.14564264","439.64072336","439.67995422","-0.03923087"
"83.00000000","Deep","1","1","10.30601535","10.00000000","1","1","4502.81902257","4503.32632156","-0.50729898","0.14666136","-0.16412619","442.56472764","442.60424344","-0.03951579"
"84.00000000","Deep","1","1","10.39386148","10.00000000","1","1","4502.88904752","4503.15379384","-0.26474632","0.14069076","-0.18057424","445.48909498","445.52842618","-0.03933120"
"85.00000000","Deep","1","1","10.48521204","10.00000000","1","1","4503.02416666","4502.96591200","0.05825466","0.14113123","-0.19480634","448.41273647","448.45249179","-0.03975532"
"86.00000000","Deep","1","1","10.50943483","10.00000000","1","1","4502.97088367","4502.76497215","0.20591152","0.12700936","-0.20666635","451.33555407","451.37643103","-0.04087696"
"87.00000000","Deep","1","1","10.31462187","10.00000000","1","1","4502.69148936","4502.55341369","0.13807567","0.09766724","-0.21602411","454.25871171","454.30023621","-0.04152450"
"88.00000000","Deep","1","1","10.00052521","10.00000000","1","1","4502.90889081","4502.33379257","0.57509824","0.10610347","-0.22277689","457.18216743","457.22390125","-0.04173382"
"89.00000000","Deep","1","1","9.12404553","10.00000000","1","1","4502.54771046","4502.10875331","0.43895715","0.07255389","-0.22685046","460.10591824","460.14742178","-0.04150354"
"90.00000000","Deep","1","1","9.23090146","10.00000000","1","1","4502.71745052","4501.88100000","0.83645052","0.07938857","-0.22819998","463.02970610","463.07079515","-0.04108905"
"91.00000000","Deep","1","1","9.78850369","10.00000000","1","1","4502.38247693","4501.65326669","0.72921024","0.05005852","-0.22681046","465.95382975","465.99402049","-0.04019074"
"92.00000000","Deep","1","1","10.00231759","10.00000000","1","1","4502.51005537","4501.42828743","1.08176794","0.05519305","-0.22269689","468.87753123","468.91709869","-0.03956746"
"93.00000000","Deep","1","1","10.09326121","10.00000000","1","1","4503.03572805","4501.20876631","1.82696174","0.08829122","-0.21590411","471.79976850","471.84003243","-0.04026393"
"94.00000000","Deep","1","1","10.25457955","10.00000000","1","1","4503.06822455","4500.99734785","2.07087670","0.08427819","-0.20650635","474.72293161","474.76282611","-0.03989451"
"95.00000000","Deep","1","1","10.54324913","10.00000000","1","1","4503.66001485","4500.79658800","2.86342685","0.12153324","-0.19460634","477.64727691","477.68548584","-0.03820893"
"96.00000000","Deep","1","1","10.64721851","10.00000000","1","1","4504.05554970","4500.60892616","3.44662354","0.14117479","-0.18033424","480.57218554","480.60801932","-0.03583378"
"97.00000000","Deep","1","1","11.02701485","10.00000000","1","1","4504.44277310","4500.43665844","4.00611466","0.15926223","-0.16384619","483.49738519","483.53043583","-0.03305064"
"98.00000000","Deep","1","1","11.14459534","10.00000000","1","1","4504.22054065","4500.28191252","3.93862813","0.13154689","-0.14532264","486.42219903","486.45274605","-0.03054703"
"99.00000000","Deep","1","1","11.38133279","10.00000000","1","1","4504.63617985","4500.14662431","4.48955553","0.15227123","-0.12496630","489.34691930","489.37496201","-0.02804271"
"100.00000000","Deep","1","1","11.41890541","10.00000000","1","1","4504.60130627","4500.03251677","4.56878950","0.13878258","-0.10299999","492.27172671","492.29709690","-0.02537019"
"101.00000000","Deep","1","1","11.21772133","10.00000000","1","1","4504.09889047","4499.94108100","4.15780947","0.09137664","-0.07966415","495.19664027","495.21916499","-0.02252472"
"102.00000000","Deep","1","1","10.84024166","10.00000000","1","1","4503.95390697","4499.87355995","4.08034702","0.07518106","-0.05521424","498.12183167","498.14118141","-0.01934974"
"103.00000000","Deep","1","1","10.39852798","10.00000000","1","1","4503.94513851","4499.83093476","4.11420375","0.06884641","-0.02991792","501.04605402","501.06316202","-0.01710800"
"104.00000000","Deep","1","1","9.91135044","10.00000000","1","1","4503.82135091","4499.81391401","4.00743690","0.05515498","-0.00405211","503.96858269","503.98512323","-0.01654054"
"105.00000000","Deep","1","1","9.41439721","10.00000000","1","1","4504.00289920","4499.82292600","4.17997320","0.06461118","0.02210000","506.89243506","506.90708183","-0.01464677"
"106.00000000","Deep","1","1","9.13846098","10.00000000","1","1","4504.26208335","4499.85811401","4.40396934","0.07902578","0.04825211","509.81729118","509.82905478","-0.01176360"
"107.00000000","Deep","1","1","8.67713733","10.00000000","1","1","4504.23938801","4499.91933476","4.32005325","0.07189722","0.07411792","512.74217138","512.75105904","-0.00888766"
"108.00000000","Deep","1","1","8.50111250","10.00000000","1","1","4504.22503064","4500.00615995","4.21887069","0.06573378","0.09941424","515.66705300","515.67311140","-0.00605841"
"109.00000000","Deep","1","1","8.50332554","10.00000000","1","1","4504.24106175","4500.11788100","4.12318075","0.06211330","0.12386415","518.59063816","518.59522828","-0.00459012"
"110.00000000","Deep","1","1","8.04456570","10.00000000","1","1","4504.25264733","4500.25351677","3.99913056","0.05851792","0.14719999","521.51446459","521.51742552","-0.00296093"
"111.00000000","Deep","1","1","8.04191479","10.00000000","1","1","4504.97617050","4500.41182431","4.56434619","0.10603334","0.16916630","524.43940975","524.43971827","-0.00030852"
