scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_22db_fp0p0_cp0p30,20.00000000,1000,Medium,0,1,1,NWPR,200,21.81767073,1,22.77704939,0.21751770,1,1,0.00000000,0.08009671,0.12164545,-0.05420595,4500.68052609,258.49705742,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02767143,0.00000023,0,0.19640086,0.02488163,0.25226087,1.00000000,4500.83701270,-0.15648661,0.03348997,-0.00581854,258.44727358,0.04978384,22.00000000
pullin_22db_fp0p0_cp0p30,21.00000000,1050,Medium,0,1,1,NWPR,200,21.77853303,1,20.30462072,0.24806435,1,1,0.23027787,0.07704793,0.08566677,-0.04772802,4500.73124692,261.41880844,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02959393,0.00000021,1,0.17481257,0.02265989,0.14688769,1.00000000,4500.86991326,-0.13866634,0.03230544,-0.00271152,261.36990576,0.04890267,22.00000000
pullin_22db_fp0p0_cp0p30,22.00000000,1100,Medium,0,1,1,NWPR,200,21.59852091,1,22.48265408,0.48281197,1,1,0.29308721,0.09520553,0.06785330,-0.04345298,4500.83731539,264.34272945,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03580324,0.00000020,1,0.15302989,0.02058742,0.21821885,1.00000000,4500.90161273,-0.06429734,0.03108834,0.00471490,264.29255892,0.05017053,22.00000000
pullin_22db_fp0p0_cp0p30,23.00000000,1150,Medium,0,1,1,NWPR,200,21.42443252,1,22.86272946,0.56422251,1,1,-0.19015302,0.07839183,0.05856531,-0.04190479,4500.89573009,267.26785461,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03765368,0.00000019,1,0.14067734,0.01906858,0.26981293,1.00000000,4500.93208021,-0.03635013,0.02984205,0.00781163,267.21523227,0.05262235,22.00000000
pullin_22db_fp0p0_cp0p30,24.00000000,1200,Medium,0,1,1,NWPR,200,21.32272439,1,22.95768593,0.65657401,1,1,0.00000000,0.04959931,0.05390681,-0.04244327,4500.89660547,270.18427204,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03471720,0.00000018,1,0.13996217,0.01820074,0.18387039,1.00000000,4500.96128826,-0.06468278,0.02857005,0.00614715,270.13792499,0.04634705,22.00000000
pullin_22db_fp0p0_cp0p30,25.00000000,1250,Medium,0,1,1,NWPR,200,21.41666722,1,21.54070628,0.66927093,1,1,0.00000000,0.03338262,0.04873730,-0.04162711,4500.90638019,273.10313420,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03271724,0.00000018,1,0.13690975,0.01722117,0.14305211,1.00000000,4500.98921291,-0.08283273,0.02727587,0.00544138,273.06063626,0.04249794,22.00000000
pullin_22db_fp0p0_cp0p30,26.00000000,1300,Medium,0,1,1,NWPR,200,21.53220893,1,22.72261624,0.54485510,1,1,-0.22815559,0.00292271,0.04917634,-0.04250740,4500.88978882,276.01182687,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02885036,0.00000017,1,0.13687683,0.01643551,0.29788048,1.00000000,4501.01583380,-0.12604498,0.02596312,0.00288725,275.98336524,0.02846162,22.00000000
pullin_22db_fp0p0_cp0p30,27.00000000,1350,Medium,0,1,1,NWPR,200,21.65820326,1,21.47337531,0.36896553,1,1,0.11771231,0.01711113,0.04533684,-0.04174204,4500.96719958,278.92485892,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03251764,0.00000016,1,0.13193484,0.01544673,0.24844601,1.00000000,4501.04113417,-0.07393459,0.02463544,0.00788219,278.90611108,0.01874783,22.00000000
pullin_22db_fp0p0_cp0p30,28.00000000,1400,Medium,0,1,1,NWPR,200,21.61929377,1,20.12273527,0.48868827,1,1,0.00000000,0.02011706,0.04118152,-0.03913767,4501.01641103,281.84431334,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03373231,0.00000016,1,0.12850262,0.01460254,0.11732448,1.00000000,4501.06510095,-0.04868991,0.02329655,0.01043576,281.82887292,0.01544042,22.00000000
pullin_22db_fp0p0_cp0p30,29.00000000,1450,Medium,0,1,1,NWPR,200,21.51448822,1,20.80028100,0.50938079,1,1,0.22438624,0.03745527,0.03891649,-0.03817060,4501.08810942,284.76313761,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03640282,0.00000015,1,0.13116262,0.01409440,0.15285764,1.00000000,4501.08772477,0.00038466,0.02195015,0.01445267,284.75164988,0.01148773,22.00000000
pullin_22db_fp0p0_cp0p30,30.00000000,1500,Medium,0,1,1,NWPR,200,21.41306630,1,21.14833066,0.64243934,1,1,0.25196119,-0.09901643,0.14543420,-0.03764989,4501.14197884,287.67595655,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03759359,0.00000015,1,0.13464491,0.01364467,12.20886588,0.85560046,4501.10900000,0.03297884,0.02060000,0.01699359,287.67444110,0.00151545,22.00000000
pullin_22db_fp0p0_cp0p30,31.00000000,1550,Medium,0,1,1,NWPR,200,21.23121743,1,19.30130368,0.69377451,1,1,0.60843062,-0.08246279,0.13267573,-0.03392102,4501.19897040,290.59884599,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03888122,0.00000014,1,0.12465385,0.01264103,3.95632022,0.95985154,4501.12892477,0.07004564,0.01924985,0.01963137,290.59724570,0.00160029,22.00000000
pullin_22db_fp0p0_cp0p30,32.00000000,1600,Medium,0,1,1,NWPR,200,21.34311475,1,21.59518401,0.67814315,1,1,0.00000000,-0.07798072,0.12382272,-0.03046704,4501.23379383,293.51977807,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03862313,0.00000014,1,0.12405626,0.01211446,1.54343488,0.98462744,4501.14750095,0.08629288,0.01790345,0.02071968,293.52006279,-0.00028472,22.00000000
pullin_22db_fp0p0_cp0p30,33.00000000,1650,Medium,0,1,1,NWPR,200,21.42985330,1,22.09810994,0.56846424,1,1,-0.02253334,0.00116451,0.14264742,-0.02840911,4501.25108594,296.44404199,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03734649,0.00000013,1,0.12756401,0.01178473,9.07149912,0.79525734,4501.16473417,0.08635177,0.01656456,0.02078194,296.44289151,0.00115048,22.00000000
pullin_22db_fp0p0_cp0p30,34.00000000,1700,Medium,0,1,1,NWPR,200,21.58207262,1,19.73905131,0.45187378,1,1,-0.29051814,-0.00971939,0.13498698,-0.02690515,4501.26634999,299.36654549,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03607002,0.00000013,1,0.12556465,0.01126553,3.80151113,0.92160549,4501.18063380,0.08571618,0.01523688,0.02083314,299.36573099,0.00081450,22.00000000
pullin_22db_fp0p0_cp0p30,35.00000000,1750,Medium,0,1,1,NWPR,200,21.74036492,1,19.88181402,0.46352525,1,1,-0.19153125,-0.00450903,0.12760718,-0.02459208,4501.31913480,302.29378249,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03698583,0.00000013,1,0.12090679,0.01069688,1.59447721,0.96998330,4501.19521291,0.12392188,0.01392413,0.02306169,302.28858036,0.00520213,22.00000000
pullin_22db_fp0p0_cp0p30,36.00000000,1800,Medium,0,1,1,NWPR,200,21.67674050,1,20.11432440,0.31732291,1,1,-0.26455634,-0.00407812,0.12097162,-0.02143364,4501.35713444,305.22269769,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03703408,0.00000013,1,0.12002864,0.01030316,0.72239379,0.98850682,4501.20848826,0.14864619,0.01262995,0.02440412,305.21143877,0.01125892,22.00000000
pullin_22db_fp0p0_cp0p30,37.00000000,1850,Medium,0,1,1,NWPR,200,21.40376975,1,21.22153643,0.39620396,1,1,-0.44874647,-0.01370429,0.11514504,-0.02000742,4501.35319483,308.15003430,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03493041,0.00000012,1,0.11927412,0.00994158,0.58184146,0.99559934,4501.22048021,0.13271461,0.01135795,0.02357246,308.13430539,0.01572891,22.00000000
pullin_22db_fp0p0_cp0p30,38.00000000,1900,Medium,0,1,1,NWPR,200,21.15475598,1,22.23424436,0.39591919,1,1,3.62512291,0.04327502,0.12391394,-0.01888252,4501.38207379,311.07681134,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03463335,0.00000012,1,0.12188941,0.00970937,12.84655162,0.72446406,4501.23121273,0.15086106,0.01011166,0.02452169,311.05717938,0.01963195,22.00000000
pullin_22db_fp0p0_cp0p30,39.00000000,1950,Medium,0,1,1,NWPR,200,20.98904925,1,21.99839586,0.34452336,1,1,0.12691222,0.03226742,0.11695866,-0.01990674,4501.37263672,313.98528840,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03253823,0.00000012,1,0.11754069,0.00928568,3.88657543,0.92339073,4501.24071326,0.13192346,0.00889456,0.02364368,313.98005995,0.00522845,22.00000000
pullin_22db_fp0p0_cp0p30,40.00000000,2000,Medium,0,1,1,NWPR,200,20.98189536,1,21.52636907,0.33328055,1,1,-0.07825278,0.03557709,0.11205100,-0.01928683,4501.41901234,316.90610507,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03317243,0.00000012,1,0.11886911,0.00905178,1.58962689,0.97066686,4501.24901270,0.16999964,0.00771003,0.02546240,316.90294628,0.00315878,22.00000000
pullin_22db_fp0p0_cp0p30,41.00000000,2050,Medium,0,1,1,NWPR,200,21.23902044,1,20.28102642,0.38569180,1,1,0.00000000,0.02959905,0.10749262,-0.01948890,4501.43149816,319.83043086,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03225949,0.00000012,1,0.11804121,0.00877530,0.64917501,0.98876855,4501.25614528,0.17535288,0.00656138,0.02569811,319.82583763,0.00459322,22.00000000
pullin_22db_fp0p0_cp0p30,42.00000000,2100,Medium,0,1,1,NWPR,200,21.47956964,1,21.40619782,0.31410419,1,1,0.00000000,0.02411932,0.10332915,-0.01961390,4501.44237122,322.74012597,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03134700,0.00000011,1,0.11823464,0.00854334,0.34258769,0.99569956,4501.26214850,0.18022272,0.00545182,0.02589519,322.74873324,-0.00860727,22.00000000
pullin_22db_fp0p0_cp0p30,43.00000000,2150,Medium,0,1,1,NWPR,200,21.61851570,1,21.17486152,0.29004725,1,1,-0.40289835,0.01024374,0.09971829,-0.01906309,4501.39620512,325.65720697,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02815204,0.00000011,1,0.11386124,0.00821712,0.57777143,0.99835339,4501.26706298,0.12914213,0.00438443,0.02376761,325.67163239,-0.01442543,22.00000000
pullin_22db_fp0p0_cp0p30,44.00000000,2200,Medium,0,1,1,NWPR,200,21.68301731,1,19.00873618,0.37232705,1,1,0.34292887,0.01489078,0.09624382,-0.01836903,4501.45166188,328.57828596,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02924321,0.00000011,1,0.11244976,0.00798273,0.49281999,0.99936953,4501.27093241,0.18072946,0.00336220,0.02588101,328.59453440,-0.01624843,22.00000000
pullin_22db_fp0p0_cp0p30,45.00000000,2250,Medium,0,1,1,NWPR,200,21.51756605,1,19.38457444,0.31579710,1,1,-0.49009933,-0.00215985,0.09335550,-0.01745520,4501.40076140,331.50180775,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02615220,0.00000011,1,0.11178872,0.00777970,0.81048395,0.99975860,4501.27380339,0.12695801,0.00238799,0.02376422,331.51743858,-0.01563084,22.00000000
pullin_22db_fp0p0_cp0p30,46.00000000,2300,Medium,0,1,1,NWPR,200,21.21376109,1,19.94249039,0.44689279,1,1,-0.24298490,-0.01071619,0.09043659,-0.01649681,4501.37208598,334.42679699,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02410270,0.00000011,1,0.10989679,0.00756399,0.75694327,0.99990757,4501.27572530,0.09636068,0.00146451,0.02263819,334.44034432,-0.01354733,22.00000000
pullin_22db_fp0p0_cp0p30,47.00000000,2350,Medium,0,1,1,NWPR,200,21.03609397,1,21.83384437,0.54213037,1,1,0.00000000,-0.00832617,0.08651433,-0.01549026,4501.40321014,337.35274921,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02435686,0.00000011,1,0.10747483,0.00735184,0.23102377,0.99997430,4501.27675020,0.12645995,0.00059437,0.02376250,337.36325102,-0.01050181,22.00000000
pullin_22db_fp0p0_cp0p30,48.00000000,2400,Medium,0,1,1,NWPR,200,20.85640510,1,21.96387225,0.49170601,1,1,0.00000000,-0.01283326,0.08384972,-0.01505811,4501.39672436,340.27733676,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02327307,0.00000011,1,0.10678186,0.00718528,0.20083878,0.99999016,4501.27693263,0.11979173,-0.00022002,0.02349308,340.28615810,-0.00882134,22.00000000
pullin_22db_fp0p0_cp0p30,49.00000000,2450,Medium,0,1,1,NWPR,200,20.84117534,1,20.52710429,0.43274488,1,1,-0.07262609,-0.01826894,0.08134694,-0.01416025,4501.38676285,343.19304247,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02213807,0.00000011,1,0.10586131,0.00702420,0.20345481,0.99999623,4501.27632952,0.11043333,-0.00097634,0.02311441,343.20906505,-0.01602258,22.00000000
pullin_22db_fp0p0_cp0p30,50.00000000,2500,Medium,0,1,1,NWPR,200,20.93595361,1,19.45789128,0.43587326,1,1,-0.11411031,-0.01842197,0.07892700,-0.01477673,4501.40512003,346.10891007,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02201224,0.00000011,1,0.10728103,0.00691208,0.09322036,0.99999856,4501.27500000,0.13012003,-0.00167249,0.02368473,346.13197136,-0.02306129,22.00000000
pullin_22db_fp0p0_cp0p30,51.00000000,2550,Medium,0,1,1,NWPR,200,21.02369923,1,22.47909230,0.40028338,1,1,-0.07664512,-0.01747127,0.07666530,-0.01537858,4501.43052291,349.01995998,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02212099,0.00000011,1,0.10710256,0.00677900,0.06566567,0.99999945,4501.27300525,0.15751766,-0.00230650,0.02442749,349.05487659,-0.03491661,22.00000000
pullin_22db_fp0p0_cp0p30,52.00000000,2600,Medium,0,1,1,NWPR,200,21.16050660,1,20.19333008,0.27483748,1,1,-0.17270252,-0.02331904,0.07460264,-0.01430334,4501.41993260,351.94442433,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02109487,0.00000011,1,0.10716204,0.00665665,0.15453884,0.99999979,4501.27040832,0.14952427,-0.00287656,0.02397144,351.97778033,-0.03335600,22.00000000
pullin_22db_fp0p0_cp0p30,53.00000000,2650,Medium,0,1,1,NWPR,200,21.26503992,1,20.41074156,0.36741274,1,1,-0.15696729,-0.02144017,0.07264832,-0.01262037,4501.45010124,354.87880388,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02137171,0.00000010,1,0.10783678,0.00654993,0.19840047,0.99999992,4501.26727397,0.18282726,-0.00338108,0.02475279,354.90068220,-0.02187832,22.00000000
pullin_22db_fp0p0_cp0p30,54.00000000,2700,Medium,0,1,1,NWPR,200,21.26197344,1,21.51620677,0.25912480,1,1,0.05826908,-0.02931134,0.07106721,-0.01201547,4501.42824961,357.80374965,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02008667,0.00000010,1,0.10678440,0.00642280,0.58051333,0.99999997,4501.26366850,0.16458112,-0.00381860,0.02390527,357.82358188,-0.01983223,22.00000000
pullin_22db_fp0p0_cp0p30,55.00000000,2750,Medium,0,1,1,NWPR,200,21.27440820,1,20.60037317,0.29099029,1,1,-0.28676807,-0.03258635,0.06877116,-0.00968270,4501.41820756,360.74542869,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01921132,0.00000010,1,0.10481812,0.00628940,0.43397676,0.99999999,4501.25965952,0.15854804,-0.00418788,0.02339920,360.74647909,-0.00105039,22.00000000
pullin_22db_fp0p0_cp0p30,56.00000000,2800,Medium,0,1,1,NWPR,200,21.31388692,1,20.97459752,0.32374698,1,1,-0.15818298,-0.03913025,0.06720213,-0.00916599,4501.39791331,363.67789168,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01809386,0.00000010,1,0.10530697,0.00619658,0.38223976,1.00000000,4501.25531585,0.14259746,-0.00448784,0.02258171,363.66937357,0.00851810,22.00000000
pullin_22db_fp0p0_cp0p30,57.00000000,2850,Medium,0,1,1,NWPR,200,21.46684482,1,19.66429837,0.38731578,1,1,-0.51479109,-0.04293568,0.06567161,-0.00940184,4501.37284204,366.59679986,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01690083,0.00000010,1,0.10387286,0.00608274,0.62506280,1.00000000,4501.25070723,0.12213480,-0.00471762,0.02161845,366.59226515,0.00453471,22.00000000
pullin_22db_fp0p0_cp0p30,58.00000000,2900,Medium,0,1,1,NWPR,200,21.46376390,1,20.32786617,0.43155835,1,1,0.48213833,-0.03701105,0.06427791,-0.00949004,4501.41806200,369.51783848,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01766532,0.00000010,1,0.10345736,0.00598764,0.58568604,1.00000000,4501.24590423,0.17215777,-0.00487652,0.02254184,369.51515367,0.00268481,22.00000000
pullin_22db_fp0p0_cp0p30,59.00000000,2950,Medium,0,1,1,NWPR,200,21.25895333,1,19.29529090,0.16997746,1,1,-0.03262503,-0.04029260,0.06334652,-0.00921974,4501.40237700,372.43397446,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01678735,0.00000010,1,0.10414529,0.00591045,0.39550205,1.00000000,4501.24097798,0.16139902,-0.00496406,0.02175141,372.43803903,-0.00406457,22.00000000
pullin_22db_fp0p0_cp0p30,60.00000000,3000,Medium,0,1,1,NWPR,200,20.96066455,1,20.21993744,0.41106096,1,1,-0.26032590,-0.04790163,0.06305739,-0.00878124,4501.41048608,375.35463819,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01656347,0.00000010,1,0.10527584,0.00584180,0.23011451,1.00000000,4501.23600000,0.17448608,-0.00497994,0.02154341,375.36092116,-0.00628298,22.00000000
pullin_22db_fp0p0_cp0p30,61.00000000,3050,Medium,0,1,1,NWPR,200,20.74254389,1,21.38137665,0.28287598,1,1,-0.02848513,-0.05187583,0.06311702,-0.00711276,4501.40695614,378.27987322,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01605749,0.00000010,1,0.10667799,0.00577915,0.22767916,1.00000000,4501.23104202,0.17591412,-0.00492406,0.02098155,378.28380007,-0.00392685,22.00000000
pullin_22db_fp0p0_cp0p30,62.00000000,3100,Medium,0,1,1,NWPR,200,20.77115539,1,21.80415395,0.38121727,1,1,-0.03836574,-0.05706464,0.06310491,-0.00681546,4501.40364635,381.19747500,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01558044,0.00000010,1,0.10724637,0.00570947,0.15722057,1.00000000,4501.22617577,0.17747058,-0.00479652,0.02037697,381.20667578,-0.00920079,22.00000000
pullin_22db_fp0p0_cp0p30,63.00000000,3150,Medium,0,1,1,NWPR,200,20.92526842,1,22.70188952,0.24667154,1,1,-0.46956456,-0.06943713,0.06313557,-0.00493301,4501.36567628,384.13320937,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01428801,0.00000010,1,0.10420538,0.00560296,0.38800275,1.00000000,4501.22147277,0.14420351,-0.00459762,0.01888563,384.12954839,0.00366099,22.00000000
pullin_22db_fp0p0_cp0p30,64.00000000,3200,Medium,0,1,1,NWPR,200,21.18977536,1,22.96151958,0.22395357,1,1,-0.29349138,-0.09870766,0.06859332,-0.00252650,4501.36847480,387.06948008,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01401573,0.00000010,1,0.10562091,0.00554888,6.05347621,0.80114339,4501.21700415,0.15147065,-0.00432784,0.01834357,387.05241801,0.01706207,22.00000000
pullin_22db_fp0p0_cp0p30,65.00000000,3250,Medium,0,1,1,NWPR,200,21.29561270,1,21.74235029,0.49603075,1,1,-0.35695373,-0.10160507,0.06861806,-0.00126649,4501.33323949,389.99906172,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01287457,0.00000010,1,0.10314609,0.00545681,2.63825870,0.92385922,4501.21284048,0.12039901,-0.00398788,0.01686245,389.97528482,0.02377690,22.00000000
pullin_22db_fp0p0_cp0p30,66.00000000,3300,Medium,0,1,1,NWPR,200,21.34259606,1,23.15022791,0.43514502,1,1,-0.39484675,-0.10576316,0.06863609,-0.00145463,4501.30975599,392.91623941,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01204832,0.00000010,1,0.10294901,0.00539172,1.26929364,0.97084624,4501.20905150,0.10070449,-0.00357860,0.01562693,392.89814905,0.01809036,22.00000000
pullin_22db_fp0p0_cp0p30,67.00000000,3350,Medium,0,1,1,NWPR,200,21.35670866,1,21.77192203,0.44981582,1,1,0.31540754,-0.09914780,0.06861555,-0.00026717,4501.32156386,395.83742359,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01204343,0.00000010,1,0.10391740,0.00534050,0.58095358,0.98883723,4501.20570603,0.11585784,-0.00310108,0.01514451,395.82101096,0.01641263,22.00000000
pullin_22db_fp0p0_cp0p30,68.00000000,3400,Medium,0,1,1,NWPR,200,21.21009993,1,20.87225257,0.40754016,1,1,-0.63838804,-0.10890291,0.06865072,0.00085631,4501.28720503,398.76827627,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01102820,0.00000010,1,0.10366915,0.00527966,0.80505836,0.99572586,4501.20287168,0.08433335,-0.00255656,0.01358476,398.74387086,0.02440541,22.00000000
pullin_22db_fp0p0_cp0p30,69.00000000,3450,Medium,0,1,1,NWPR,200,21.21132260,1,21.59765608,0.40686398,1,1,-0.07392904,-0.11024685,0.06862940,0.00178020,4501.29788856,401.69806569,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01102067,0.00000010,1,0.10372105,0.00522396,0.31500514,0.99836346,4501.20061475,0.09727381,-0.00194650,0.01296717,401.66672910,0.03133660,22.00000000
pullin_22db_fp0p0_cp0p30,70.00000000,3500,Medium,0,1,1,NWPR,200,21.35138359,1,20.62716244,0.47658168,1,1,0.00000000,-0.11587100,0.06849798,0.00178186,4501.30519799,404.61821825,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01094231,0.00000010,1,0.10301423,0.00516363,0.14658368,0.99937338,4501.19900000,0.10619799,-0.00127249,0.01221480,404.58958608,0.02863217,22.00000000
pullin_22db_fp0p0_cp0p30,71.00000000,3550,Medium,0,1,1,NWPR,200,21.46576682,1,21.09709722,0.56031896,1,1,-0.18478025,-0.08871224,0.05509873,0.00257225,4501.23035712,407.54586813,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00916481,0.00000010,1,0.09817535,0.00507059,0.51574268,0.99982578,4501.19809048,0.03226664,-0.00053634,0.00970115,407.51244224,0.03342590,22.00000000
pullin_22db_fp0p0_cp0p30,72.00000000,3600,Medium,0,1,1,NWPR,200,21.50923141,1,22.01738447,0.60099095,1,1,-0.29602492,-0.08827084,0.05496970,0.00262951,4501.24599624,410.47392771,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00929597,0.00000010,1,0.09725052,0.00501426,0.46141931,0.99993329,4501.19794737,0.04804887,0.00025998,0.00903599,410.43529805,0.03862966,22.00000000
pullin_22db_fp0p0_cp0p30,73.00000000,3650,Medium,0,1,1,NWPR,200,21.47763045,1,23.57583088,0.64283078,1,1,-0.06354355,-0.08915814,0.05502986,0.00210024,4501.24390666,413.40032150,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00906721,0.00000010,1,0.09673336,0.00496335,0.35111821,0.99997446,4501.19862980,0.04527686,0.00111437,0.00795284,413.35815404,0.04216746,22.00000000
pullin_22db_fp0p0_cp0p30,74.00000000,3700,Medium,0,1,1,NWPR,200,21.51236549,1,20.62006489,0.70290327,1,1,0.08993220,-0.11950593,0.04523557,0.00123512,4501.23251144,416.31244730,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00866344,0.00000010,1,0.09663323,0.00491750,0.28560302,0.99999022,4501.20019470,0.03231675,0.00202451,0.00663893,416.28101075,0.03143655,22.00000000
pullin_22db_fp0p0_cp0p30,75.00000000,3750,Medium,0,1,1,NWPR,200,21.58028811,1,20.91873393,0.70344357,1,1,0.12183566,-0.11211560,0.04503628,-0.00009988,4501.25838418,419.22213369,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00899785,0.00000010,1,0.09719207,0.00487819,0.15561761,0.99999626,4501.20269661,0.05568757,0.00298799,0.00600986,419.20386878,0.01826491,22.00000000
pullin_22db_fp0p0_cp0p30,76.00000000,3800,Medium,0,1,1,NWPR,200,21.79226121,1,22.19560633,0.69525997,1,1,0.00000000,-0.11632070,0.04488804,-0.00062908,4501.25394234,422.13843116,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00874086,0.00000010,1,0.09788031,0.00484117,0.09344089,0.99999857,4501.20618759,0.04775476,0.00400220,0.00473866,422.12672875,0.01170241,22.00000000
pullin_22db_fp0p0_cp0p30,77.00000000,3850,Medium,0,1,1,NWPR,200,21.84774779,1,22.20290167,0.63484485,1,1,-0.27386049,-0.12010319,0.04497849,-0.00196828,4501.23044965,425.05484795,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00813271,0.00000010,1,0.09684606,0.00479285,0.46514367,0.99999945,4501.21071702,0.01973263,0.00506443,0.00306828,425.04959132,0.00525662,22.00000000
pullin_22db_fp0p0_cp0p30,78.00000000,3900,Medium,0,1,1,NWPR,200,21.80083163,1,21.91787464,0.61243789,1,1,0.06140194,-0.12250441,0.04508698,-0.00250511,4501.21005658,427.97211324,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00760341,0.00000010,1,0.09827384,0.00476367,0.44634238,0.99999979,4501.21633150,-0.00627492,0.00617182,0.00143159,427.97245719,-0.00034395,22.00000000
