"time_s","state","frame_valid","cn0_valid","cn0_method","cn0_db_hz","truth_cn0_db_hz","pli","pll_enabled","pll_control_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"44.00000000","Medium","1","1","NWPR","23.21350645","24.00000000","0.57220402","1","-0.25135385","1","1","4501.07397873","4501.25157241","-0.17759368","328.59310642","328.59435002","-0.00124360"
"45.00000000","Medium","1","1","NWPR","23.22386681","24.00000000","0.61719056","1","-0.21770611","1","1","4501.31111859","4501.25355339","0.05756520","331.51075500","331.51724134","-0.00648634"
"46.00000000","Medium","1","1","NWPR","23.20522336","24.00000000","0.63118969","1","-0.24641891","1","1","4501.33014181","4501.25456530","0.07557651","334.43442753","334.44013364","-0.00570611"
"47.00000000","Medium","1","1","NWPR","23.16141517","24.00000000","0.22299940","1","0.03338362","1","1","4501.31656002","4501.25466020","0.06189983","337.36146040","337.36302629","-0.00156589"
"48.00000000","Medium","1","1","NWPR","23.17719472","24.00000000","0.29825975","1","0.05326499","1","1","4501.61535412","4501.25389263","0.36146149","340.28285992","340.28591873","-0.00305881"
"49.00000000","Medium","1","1","NWPR","23.28749510","24.00000000","0.45745203","1","-0.15223716","1","1","4501.16792258","4501.25231952","-0.08439694","343.20801105","343.20881040","-0.00079934"
"50.00000000","Medium","1","1","NWPR","23.31955734","24.00000000","0.73276669","1","-0.25153800","1","1","4501.27129027","4501.25000000","0.02129027","346.12523886","346.13170080","-0.00646193"
"51.00000000","Medium","1","1","NWPR","23.29404341","24.00000000","0.58116199","1","0.28151943","1","1","4501.61053829","4501.24699525","0.36354304","349.04186180","349.05458947","-0.01272767"
"52.00000000","Medium","1","1","NWPR","23.18693430","24.00000000","0.21316360","1","-0.11458098","1","1","4501.17485300","4501.24336832","-0.06851532","351.97269075","351.97747598","-0.00478523"
"53.00000000","Medium","1","1","NWPR","23.15372089","24.00000000","0.53290916","1","0.23815856","1","1","4501.56039039","4501.23918397","0.32120642","354.89845014","354.90035996","-0.00190982"
"54.00000000","Medium","1","1","NWPR","23.05581231","24.00000000","0.49283298","1","0.00000000","1","1","4501.73937544","4501.23450850","0.50486695","357.82248984","357.82324105","-0.00075121"
"55.00000000","Medium","1","1","NWPR","23.14626500","24.00000000","0.16221973","1","0.25811405","1","1","4501.84053500","4501.22940952","0.61112548","360.73990273","360.74611897","-0.00621624"
"56.00000000","Medium","1","1","NWPR","23.27594587","24.00000000","0.40189616","1","0.09440691","1","1","4501.28936908","4501.22395585","0.06541324","363.66016778","363.66899345","-0.00882567"
"57.00000000","Medium","1","1","NWPR","23.24594446","24.00000000","0.59041446","1","0.20918967","1","1","4501.47053655","4501.21821723","0.25231931","366.58708663","366.59186430","-0.00477768"
"58.00000000","Medium","1","1","NWPR","23.22811139","24.00000000","0.71383957","1","0.15313860","1","1","4501.39700550","4501.21226423","0.18474127","369.50529488","369.51473135","-0.00943647"
"59.00000000","Medium","1","1","NWPR","23.12482577","24.00000000","0.78703805","1","0.08932255","1","1","4501.29083597","4501.20616798","0.08466799","372.42715975","372.43759448","-0.01043473"
"60.00000000","Medium","1","1","NWPR","23.04361728","24.00000000","0.74822431","1","0.08981515","1","1","4501.15192583","4501.20000000","-0.04807417","375.35926497","375.36045363","-0.00118866"
