"time_s","state","frame_valid","cn0_valid","cn0_method","cn0_db_hz","truth_cn0_db_hz","pli","pll_enabled","pll_control_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"44.00000000","Strong","1","1","NWPR","39.49612760","40.00000000","0.98922634","1","-0.02675250","1","1","4501.22404191","4501.25157241","-0.02753050","1922.04521920","1922.04607846","-0.00085927"
"45.00000000","Strong","1","1","NWPR","39.44198628","40.00000000","0.98702271","1","-0.02929277","1","1","4501.22743545","4501.25355339","-0.02611795","1961.18683549","1961.18740582","-0.00057033"
"46.00000000","Strong","1","1","NWPR","39.56823215","40.00000000","0.98491364","1","0.20328080","1","1","4501.46379134","4501.25456530","0.20922604","2000.32559314","2000.32874615","-0.00315301"
"47.00000000","Strong","1","1","NWPR","39.49500546","40.00000000","0.98716833","1","0.03288073","1","1","4501.28850610","4501.25466020","0.03384591","2039.46378443","2039.47009125","-0.00630682"
"48.00000000","Strong","1","1","NWPR","39.64244424","40.00000000","0.98701405","1","0.00430509","1","1","4501.25830286","4501.25389263","0.00441024","2078.60512622","2078.61143339","-0.00630717"
"49.00000000","Strong","1","1","NWPR","39.57802247","40.00000000","0.98749166","1","0.03676190","1","1","4501.29312939","4501.25231952","0.04080988","2117.74858274","2117.75276531","-0.00418257"
"50.00000000","Strong","1","1","NWPR","39.48369273","40.00000000","0.98803157","1","0.16990540","1","1","4501.42805328","4501.25000000","0.17805328","2156.88912330","2156.89408026","-0.00495696"
"51.00000000","Strong","1","1","NWPR","39.52173346","40.00000000","0.98814692","1","-0.08305743","1","1","4501.15997086","4501.24699525","-0.08702439","2196.03409893","2196.03537202","-0.00127309"
"52.00000000","Strong","1","1","NWPR","39.49182106","40.00000000","0.98897434","1","0.07011016","1","1","4501.31458485","4501.24336832","0.07121653","2235.17518483","2235.17663490","-0.00145006"
"53.00000000","Strong","1","1","NWPR","39.48678165","40.00000000","0.98620390","1","-0.10567571","1","1","4501.13050941","4501.23918397","-0.10867456","2274.31671812","2274.31786376","-0.00114564"
"54.00000000","Strong","1","1","NWPR","39.39512977","40.00000000","0.98655905","1","-0.10359355","1","1","4501.12945715","4501.23450850","-0.10505135","2313.45942767","2313.45905406","0.00037361"
"55.00000000","Strong","1","1","NWPR","39.51055672","40.00000000","0.98632418","1","-0.19993756","1","1","4501.01795413","4501.22940952","-0.21145539","2352.60056284","2352.60020182","0.00036103"
"56.00000000","Strong","1","1","NWPR","39.56900360","40.00000000","0.98730587","1","-0.04491594","1","1","4501.17620321","4501.22395585","-0.04775264","2391.74375817","2391.74130364","0.00245453"
"57.00000000","Strong","1","1","NWPR","39.46155992","40.00000000","0.98638554","1","0.19806752","1","1","4501.42758423","4501.21821723","0.20936699","2430.88505879","2430.88235674","0.00270205"
"58.00000000","Strong","1","1","NWPR","39.45039663","40.00000000","0.99055301","1","0.06331570","1","1","4501.27664906","4501.21226423","0.06438483","2470.02783273","2470.02335897","0.00447376"
"59.00000000","Strong","1","1","NWPR","39.48043389","40.00000000","0.98622748","1","0.05269896","1","1","4501.26149027","4501.20616798","0.05532229","2509.16656219","2509.16430875","0.00225344"
"60.00000000","Strong","1","1","NWPR","39.62611533","40.00000000","0.98946513","1","0.00360113","1","1","4501.20248625","4501.20000000","0.00248625","2548.30519861","2548.30520516","-0.00000655"
"61.00000000","Strong","1","1","NWPR","39.57813702","40.00000000","0.98524980","1","0.21471949","1","1","4501.42497355","4501.19383202","0.23114153","2587.44771333","2587.44604788","0.00166545"
"62.00000000","Strong","1","1","NWPR","39.38247844","40.00000000","0.98609768","1","-0.13318514","1","1","4501.05210233","4501.18773577","-0.13563344","2626.58834387","2626.58683723","0.00150664"
"63.00000000","Strong","1","1","NWPR","39.39715253","40.00000000","0.99078088","1","-0.03460476","1","1","4501.13929403","4501.18178277","-0.04248874","2665.72966254","2665.72757413","0.00208841"
"64.00000000","Strong","1","1","NWPR","39.51474757","40.00000000","0.99036500","1","-0.11138528","1","1","4501.05675741","4501.17604415","-0.11928674","2704.86880869","2704.86826016","0.00054853"
"65.00000000","Strong","1","1","NWPR","39.49510341","40.00000000","0.98887658","1","0.27497850","1","1","4501.45416484","4501.17059048","0.28357436","2744.00881473","2744.00889747","-0.00008274"
"66.00000000","Strong","1","1","NWPR","39.47078247","40.00000000","0.98615632","1","-0.07648837","1","1","4501.08636188","4501.16549150","-0.07912963","2783.14679346","2783.14948885","-0.00269538"
"67.00000000","Strong","1","1","NWPR","39.50500295","40.00000000","0.98927156","1","0.03422245","1","1","4501.19536412","4501.16081603","0.03454810","2822.28665871","2822.29003768","-0.00337897"
"68.00000000","Strong","1","1","NWPR","39.53143696","40.00000000","0.98931419","1","-0.11165164","1","1","4501.04281878","4501.15663168","-0.11381289","2861.42890783","2861.43054794","-0.00164011"
"69.00000000","Strong","1","1","NWPR","39.39194875","40.00000000","0.98667877","1","0.25398697","1","1","4501.41230870","4501.15300475","0.25930395","2900.56935267","2900.57102419","-0.00167152"
"70.00000000","Strong","1","1","NWPR","39.34457014","40.00000000","0.98554497","1","-0.16607952","1","1","4500.97346815","4501.15000000","-0.17653185","2939.71194646","2939.71147157","0.00047489"
"71.00000000","Strong","1","1","NWPR","39.60820548","40.00000000","0.98518035","1","0.12506594","1","1","4501.27742062","4501.14768048","0.12974014","2978.85162549","2978.85189574","-0.00027025"
"72.00000000","Strong","1","1","NWPR","39.65067018","40.00000000","0.98638322","1","-0.00240824","1","1","4501.14047641","4501.14610737","-0.00563097","3017.99042201","3017.99230295","-0.00188095"
"73.00000000","Strong","1","1","NWPR","39.55059397","40.00000000","0.98744601","1","0.08783889","1","1","4501.23538048","4501.14533980","0.09004068","3057.13268198","3057.13269995","-0.00001796"
"74.00000000","Strong","1","1","NWPR","39.56043672","40.00000000","0.99086444","1","-0.04398968","1","1","4501.09951038","4501.14543470","-0.04592432","3096.27343055","3096.27309397","0.00033658"
"75.00000000","Strong","1","1","NWPR","39.69889245","40.00000000","0.98660913","1","0.04294327","1","1","4501.18898217","4501.14644661","0.04253556","3135.41389567","3135.41349277","0.00040289"
"76.00000000","Strong","1","1","NWPR","39.50984146","40.00000000","0.98718583","1","0.09408745","1","1","4501.24980443","4501.14842759","0.10137684","3174.55306535","3174.55390455","-0.00083920"
"77.00000000","Strong","1","1","NWPR","39.55555742","40.00000000","0.98504221","1","0.07752035","1","1","4501.23221099","4501.15142702","0.08078397","3213.69266745","3213.69433794","-0.00167050"
"78.00000000","Strong","1","1","NWPR","39.46485006","40.00000000","0.98656752","1","0.07555495","1","1","4501.23510049","4501.15549150","0.07960899","3252.83422168","3252.83480202","-0.00058034"
"79.00000000","Strong","1","1","NWPR","39.49957210","40.00000000","0.98763062","1","-0.05389781","1","1","4501.10340088","4501.16066472","-0.05726383","3291.97546089","3291.97530623","0.00015466"
"80.00000000","Strong","1","1","NWPR","39.54107146","40.00000000","0.98857449","1","-0.03653213","1","1","4501.12902021","4501.16698730","-0.03796709","3331.11564271","3331.11586039","-0.00021768"
"81.00000000","Strong","1","1","NWPR","39.69462870","40.00000000","0.98845584","1","-0.12280283","1","1","4501.04837694","4501.17449674","-0.12611980","3370.25620888","3370.25647467","-0.00026579"
"82.00000000","Strong","1","1","NWPR","39.59129483","40.00000000","0.98683991","1","-0.01215436","1","1","4501.16634850","4501.18322727","-0.01687877","3409.39946452","3409.39715953","0.00230499"
"83.00000000","Strong","1","1","NWPR","39.62463985","40.00000000","0.99161850","1","0.00802228","1","1","4501.19837521","4501.19320979","0.00516542","3448.54119173","3448.53792573","0.00326600"
"84.00000000","Strong","1","1","NWPR","39.53383144","40.00000000","0.98969783","1","-0.04618441","1","1","4501.15351842","4501.20447174","-0.05095332","3487.68158142","3487.67878427","0.00279715"
"85.00000000","Strong","1","1","NWPR","39.56759832","40.00000000","0.98879851","1","0.07727331","1","1","4501.29612849","4501.21703709","0.07909141","3526.82164596","3526.81974640","0.00189956"
"86.00000000","Strong","1","1","NWPR","39.53556797","40.00000000","0.99150537","1","0.03997742","1","1","4501.27441650","4501.23092620","0.04349030","3565.96222935","3565.96082354","0.00140581"
"87.00000000","Strong","1","1","NWPR","39.52309440","40.00000000","0.98939570","1","0.03677117","1","1","4501.27812172","4501.24615583","0.03196589","3605.10254019","3605.10202727","0.00051293"
"88.00000000","Strong","1","1","NWPR","39.47747251","40.00000000","0.98860086","1","0.10735474","1","1","4501.37549955","4501.26273905","0.11276050","3644.24206550","3644.24336930","-0.00130381"
"89.00000000","Strong","1","1","NWPR","39.50482543","40.00000000","0.98654244","1","0.06394978","1","1","4501.34584358","4501.28068523","0.06515835","3683.38516806","3683.38486146","0.00030660"
"90.00000000","Strong","1","1","NWPR","39.40527291","40.00000000","0.98883963","1","-0.09785859","1","1","4501.19729777","4501.30000000","-0.10270223","3722.52775800","3722.52651562","0.00124238"
"91.00000000","Strong","1","1","NWPR","39.74522879","40.00000000","0.98933251","1","0.02923059","1","1","4501.34658688","4501.32068523","0.02590165","3761.66902537","3761.66834370","0.00068167"
"92.00000000","Strong","1","1","NWPR","39.81954914","40.00000000","0.98976426","1","0.05543310","1","1","4501.40329097","4501.34273905","0.06055191","3800.81193503","3800.81035759","0.00157744"
"93.00000000","Strong","1","1","NWPR","39.70432894","40.00000000","0.98862758","1","-0.03772230","1","1","4501.32598236","4501.36615583","-0.04017347","3839.95352950","3839.95256920","0.00096031"
"94.00000000","Strong","1","1","NWPR","39.66551375","40.00000000","0.98889756","1","-0.17332775","1","1","4501.20893992","4501.39092620","-0.18198628","3879.09406823","3879.09499031","-0.00092209"
"95.00000000","Strong","1","1","NWPR","39.61288063","40.00000000","0.98771843","1","0.08717121","1","1","4501.50735149","4501.41703709","0.09031440","3918.23908272","3918.23763267","0.00145005"
"96.00000000","Strong","1","1","NWPR","39.47987437","40.00000000","0.98651536","1","-0.17598226","1","1","4501.26073058","4501.44447174","-0.18374116","3957.38203972","3957.38050784","0.00153188"
"97.00000000","Strong","1","1","NWPR","39.45186028","40.00000000","0.98976025","1","0.04309484","1","1","4501.51909379","4501.47320979","0.04588400","3996.52458376","3996.52362726","0.00095650"
"98.00000000","Strong","1","1","NWPR","39.56488099","40.00000000","0.99000027","1","0.02396532","1","1","4501.53145006","4501.50322727","0.02822279","4035.66858187","4035.66700215","0.00157972"
"99.00000000","Strong","1","1","NWPR","39.44160054","40.00000000","0.99152440","1","0.09099662","1","1","4501.63008284","4501.53449674","0.09558610","4074.81371142","4074.81064354","0.00306788"
"100.00000000","Strong","1","1","NWPR","39.33496749","40.00000000","0.98706769","1","-0.11758113","1","1","4501.44645803","4501.56698730","-0.12052927","4113.95688074","4113.95456216","0.00231858"
"101.00000000","Strong","1","1","NWPR","39.36862763","40.00000000","0.98531255","1","0.14237466","1","1","4501.74529582","4501.60066472","0.14463111","4153.10167069","4153.09876849","0.00290220"
"102.00000000","Strong","1","1","NWPR","39.33419313","40.00000000","0.98879113","1","0.11840615","1","1","4501.75358614","4501.63549150","0.11809464","4192.24318188","4192.24327270","-0.00009082"
"103.00000000","Strong","1","1","NWPR","39.30431349","40.00000000","0.99025070","1","-0.02613980","1","1","4501.64301567","4501.67142702","-0.02841135","4231.38757336","4231.38808460","-0.00051124"
"104.00000000","Strong","1","1","NWPR","39.34703776","40.00000000","0.98848904","1","-0.04804248","1","1","4501.65410470","4501.70842759","-0.05432289","4270.53211123","4270.53321365","-0.00110243"
"105.00000000","Strong","1","1","NWPR","39.40349404","40.00000000","0.98865864","1","0.06481331","1","1","4501.81572106","4501.74644661","0.06927445","4309.67956373","4309.67866891","0.00089483"
"106.00000000","Strong","1","1","NWPR","39.39285369","40.00000000","0.98694692","1","0.01996232","1","1","4501.80621084","4501.78543470","0.02077614","4348.82474216","4348.82445901","0.00028315"
"107.00000000","Strong","1","1","NWPR","39.42725719","40.00000000","0.98619286","1","0.08065897","1","1","4501.91659889","4501.82533980","0.09125908","4387.97029815","4387.97059217","-0.00029401"
"108.00000000","Strong","1","1","NWPR","39.56520739","40.00000000","0.98480344","1","-0.09184811","1","1","4501.76991716","4501.86610737","-0.09619021","4427.11633733","4427.11707612","-0.00073879"
"109.00000000","Strong","1","1","NWPR","39.53730525","40.00000000","0.98448571","1","0.06976583","1","1","4501.97475802","4501.90768048","0.06707753","4466.26290521","4466.26391811","-0.00101290"
"110.00000000","Strong","1","1","NWPR","39.55416876","40.00000000","0.98351459","1","0.22612912","1","1","4502.17901235","4501.95000000","0.22901235","4505.41032719","4505.41112490","-0.00079770"
"111.00000000","Strong","1","1","NWPR","39.53154564","40.00000000","0.98851482","1","0.09177093","1","1","4502.08876423","4501.99300475","0.09575948","4544.55932030","4544.55870270","0.00061760"
"112.00000000","Strong","1","1","NWPR","39.62916390","40.00000000","0.98860373","1","-0.04270279","1","1","4501.99549414","4502.03663168","-0.04113754","4583.70569359","4583.70665722","-0.00096362"
"113.00000000","Strong","1","1","NWPR","39.62377896","40.00000000","0.98751517","1","0.11555949","1","1","4502.19908205","4502.08081603","0.11826602","4622.85506557","4622.85499357","0.00007200"
