scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_22db_fp0p0_cp0p30,94.00000000,4700,Medium,0,1,1,NWPR,200,21.58727025,1,22.96361113,0.51816248,1,1,0.26263182,-0.10366973,0.08724559,0.00022899,4501.37548968,474.74721077,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00726883,0.00000010,1,0.09618973,0.00436683,0.41589634,0.99999996,4501.47928620,-0.10379652,0.02732312,-0.02005429,474.73941071,0.00780006,22.00000000
pullin_22db_fp0p0_cp0p30,95.00000000,4750,Medium,0,1,1,NWPR,200,21.62932457,1,18.18288845,0.37674907,1,1,-0.22045099,-0.09803341,0.08720368,-0.00010356,4501.38107299,477.65846975,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00724180,0.00000010,1,0.09716278,0.00434622,0.26369272,0.99999998,4501.50728709,-0.12621409,0.02867587,-0.02143407,477.66245823,-0.00398848,22.00000000
pullin_22db_fp0p0_cp0p30,96.00000000,4800,Medium,0,1,1,NWPR,200,21.69279085,1,22.63574641,0.44326388,1,1,0.26665488,-0.08864467,0.08739317,-0.00009833,4501.42495358,480.57186790,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00781255,0.00000010,1,0.09840523,0.00432768,0.34521701,0.99999999,4501.53663174,-0.11167816,0.03001005,-0.02219750,480.58552436,-0.01365646,22.00000000
pullin_22db_fp0p0_cp0p30,97.00000000,4850,Medium,0,1,1,NWPR,200,21.84396576,1,22.88773560,0.40799314,1,1,-0.39086549,-0.09147087,0.08739968,-0.00071935,4501.41577644,483.48878840,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00755007,0.00000010,1,0.09762327,0.00429862,0.39971762,1.00000000,4501.56729979,-0.15152335,0.03132205,-0.02377198,483.50860999,-0.01982159,22.00000000
pullin_22db_fp0p0_cp0p30,98.00000000,4900,Medium,0,1,1,NWPR,200,21.84120875,1,21.78370534,0.32601847,1,1,0.15060993,-0.09040984,0.08740679,-0.00158652,4501.43954059,486.40275683,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00779751,0.00000010,1,0.09790985,0.00427614,0.20371679,1.00000000,4501.59926727,-0.15972668,0.03260834,-0.02481083,486.43171594,-0.02895911,22.00000000
pullin_22db_fp0p0_cp0p30,99.00000000,4950,Medium,0,1,1,NWPR,200,21.87367687,1,21.95022073,0.35654716,1,1,0.22610435,-0.08391382,0.08754620,0.00030153,4501.49354169,489.32958984,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00849623,0.00000010,1,0.09395868,0.00423234,0.43329989,1.00000000,4501.63250674,-0.13896505,0.03386544,-0.02536921,489.35484308,-0.02525324,22.00000000
pullin_22db_fp0p0_cp0p30,100.00000000,5000,Medium,0,1,1,NWPR,200,21.91102976,1,22.15626915,0.39153610,1,1,-0.14601260,-0.11913438,0.07194871,0.00037703,4501.51662752,492.25406480,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00871417,0.00000010,1,0.09411534,0.00421084,0.26752520,1.00000000,4501.66698730,-0.15035978,0.03508997,-0.02637580,492.27799220,-0.02392740,22.00000000
pullin_22db_fp0p0_cp0p30,101.00000000,5050,Medium,0,1,1,NWPR,200,21.85472002,1,20.75975483,0.40967732,1,1,0.42943319,-0.11368262,0.07206293,0.00154116,4501.54722647,495.18520100,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00903916,0.00000010,1,0.09368230,0.00418700,0.47337720,1.00000000,4501.70267472,-0.15544825,0.03627862,-0.02723945,495.20116410,-0.01596310,22.00000000
pullin_22db_fp0p0_cp0p30,102.00000000,5100,Medium,0,1,1,NWPR,200,21.73350018,1,22.57813725,0.14969780,1,1,0.67309870,-0.10513763,0.07229171,0.00175196,4501.59621697,498.11764307,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00962625,0.00000010,1,0.09498445,0.00417231,0.75197622,1.00000000,4501.73953150,-0.14331453,0.03742818,-0.02780193,498.12435956,-0.00671649,22.00000000
pullin_22db_fp0p0_cp0p30,103.00000000,5150,Medium,0,1,1,NWPR,200,21.73236510,1,22.26820731,0.36938926,1,1,0.00373256,-0.10079381,0.07231521,-0.00060342,4501.62692133,501.04548861,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00993244,0.00000010,1,0.09589443,0.00415612,0.41227157,1.00000000,4501.77751702,-0.15059569,0.03853557,-0.02860313,501.04757932,-0.00209071,22.00000000
pullin_22db_fp0p0_cp0p30,104.00000000,5200,Medium,0,1,1,NWPR,200,21.76875987,1,22.65310311,0.42896835,1,1,0.16602202,-0.09020246,0.07242526,-0.00041801,4501.66632287,503.96998030,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01035697,0.00000010,1,0.09543306,0.00413374,0.32544296,1.00000000,4501.81658759,-0.15026472,0.03959780,-0.02924083,503.97082410,-0.00084380,22.00000000
pullin_22db_fp0p0_cp0p30,105.00000000,5250,Medium,0,1,1,NWPR,200,21.75750768,1,17.20215255,0.34373556,1,1,0.19393117,-0.08282688,0.07245979,-0.00022099,4501.70921828,506.90166137,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01082206,0.00000010,1,0.09415974,0.00410817,0.32982825,1.00000000,4501.85669661,-0.14747833,0.04061201,-0.02978995,506.89409459,0.00756678,22.00000000
pullin_22db_fp0p0_cp0p30,106.00000000,5300,Medium,0,1,1,NWPR,200,21.65619658,1,20.13057949,0.30169873,1,1,0.05195062,-0.07902230,0.07250315,-0.00104843,4501.73197696,509.82942868,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01099114,0.00000010,1,0.09529290,0.00409452,0.18040730,1.00000000,4501.89779470,-0.16581774,0.04157549,-0.03058434,509.81739145,0.01203723,22.00000000
pullin_22db_fp0p0_cp0p30,107.00000000,5350,Medium,0,1,1,NWPR,200,21.43429854,1,19.26516825,0.31732445,1,1,0.18639429,-0.07055971,0.07246650,-0.00207274,4501.75889132,512.74433965,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01121473,0.00000010,1,0.09513466,0.00407525,0.10013511,1.00000000,4501.93982980,-0.18093848,0.04248563,-0.03127091,512.74071531,0.00362434,22.00000000
pullin_22db_fp0p0_cp0p30,108.00000000,5400,Medium,0,1,1,NWPR,200,21.19333821,1,19.80845428,0.25451379,1,1,-0.01230672,-0.06266757,0.07268737,-0.00191958,4501.80678837,515.66818574,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01172608,0.00000010,1,0.09619305,0.00406199,0.55202229,1.00000000,4501.98274737,-0.17595900,0.04334002,-0.03161393,515.66406675,0.00411899,22.00000000
pullin_22db_fp0p0_cp0p30,109.00000000,5450,Medium,0,1,1,NWPR,200,21.03377575,1,19.93875550,0.39077108,1,1,-0.44659475,-0.06912053,0.07263221,-0.00175909,4501.81119171,518.58086305,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01162435,0.00000010,1,0.09747504,0.00405013,0.41090731,1.00000000,4502.02649048,-0.21529877,0.04413634,-0.03251199,518.58744633,-0.00658328,22.00000000
pullin_22db_fp0p0_cp0p30,110.00000000,5500,Medium,0,1,1,NWPR,200,21.10996203,1,21.17687619,0.25078285,1,1,0.00000000,-0.06277432,0.07263921,-0.00256967,4501.84821380,521.49244967,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01197182,0.00000010,1,0.09780038,0.00403427,0.29146948,1.00000000,4502.07100000,-0.22278620,0.04487249,-0.03290067,521.51085456,-0.01840490,22.00000000
pullin_22db_fp0p0_cp0p30,111.00000000,5550,Medium,0,1,1,NWPR,200,21.28664992,1,19.66345759,0.25163431,1,1,0.22296930,-0.06144987,0.07268290,-0.00149198,4501.85853817,524.41223408,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01194982,0.00000010,1,0.09853411,0.00402065,0.18685241,1.00000000,4502.11621475,-0.25767658,0.04554650,-0.03359668,524.43429194,-0.02205785,22.00000000
pullin_22db_fp0p0_cp0p30,112.00000000,5600,Medium,0,1,1,NWPR,200,21.36415294,1,23.89031911,0.28397569,1,1,-0.05659444,-0.00078130,0.05393516,-0.00006360,4501.91035920,527.34084186,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01248671,0.00000010,1,0.09794276,0.00400148,0.41551685,1.00000000,4502.16207168,-0.25171248,0.04615656,-0.03366986,527.35775888,-0.01691702,22.00000000
pullin_22db_fp0p0_cp0p30,113.00000000,5650,Medium,0,1,1,NWPR,200,21.42726442,1,19.23396278,0.27000806,1,1,0.17232638,0.00452754,0.05420603,0.00089846,4501.96883713,530.26405511,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01310190,0.00000010,1,0.09672507,0.00398011,0.72209253,1.00000000,4502.20850603,-0.23966889,0.04670108,-0.03359918,530.28125579,-0.01720068,22.00000000
pullin_22db_fp0p0_cp0p30,114.00000000,5700,Medium,0,1,1,NWPR,200,21.54842296,1,21.06151970,0.18637990,1,1,-0.06644388,0.00481483,0.05422973,-0.00002832,4501.99503183,533.17961174,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01327558,0.00000010,1,0.09774081,0.00396900,0.36027419,1.00000000,4502.25545150,-0.26041968,0.04717860,-0.03390303,533.20478302,-0.02517129,22.00000000
pullin_22db_fp0p0_cp0p30,115.00000000,5750,Medium,0,1,1,NWPR,200,21.50295723,1,21.21123324,0.23774467,1,1,0.02138078,0.01240435,0.05422164,0.00177530,4502.04464362,536.10950616,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01375375,0.00000010,1,0.09469992,0.00394089,0.24077506,1.00000000,4502.30284048,-0.25819685,0.04758788,-0.03383413,536.12834089,-0.01883473,22.00000000
pullin_22db_fp0p0_cp0p30,116.00000000,5800,Medium,0,1,1,NWPR,200,21.66482983,1,22.54729435,0.24826862,1,1,0.47927577,0.02352710,0.05433926,0.00362414,4502.11230200,539.04578757,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01445966,0.00000010,1,0.09360728,0.00392179,0.64316535,1.00000000,4502.35060415,-0.23830216,0.04792784,-0.03346818,539.05192965,-0.00614208,22.00000000
pullin_22db_fp0p0_cp0p30,117.00000000,5850,Medium,0,1,1,NWPR,200,21.72892055,1,23.18680134,0.21731249,1,1,0.60707999,0.02912947,0.05454971,0.00445540,4502.16502486,541.98660459,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01495797,0.00000010,1,0.09384327,0.00390857,0.98052236,1.00000000,4502.39867277,-0.23364791,0.04819762,-0.03323965,541.97554953,0.01105505,22.00000000
pullin_22db_fp0p0_cp0p30,118.00000000,5900,Medium,0,1,1,NWPR,200,21.74132056,1,21.88265257,0.24837649,1,1,0.11409578,0.02805503,0.05441228,0.00451832,4502.20338395,544.92080594,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01526000,0.00000010,1,0.09322828,0.00389230,0.46390024,1.00000000,4502.44697577,-0.24359182,0.04839652,-0.03313652,544.89920070,0.02160523,22.00000000
pullin_22db_fp0p0_cp0p30,119.00000000,5950,Medium,0,1,1,NWPR,200,21.71980637,1,18.44341153,0.31367897,1,1,0.00000000,0.03329795,0.05427364,0.00488315,4502.23084873,547.85503394,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01541634,0.00000010,1,0.09343490,0.00387969,0.21894376,1.00000000,4502.49544202,-0.26459329,0.04852406,-0.03310772,547.82288330,0.03215064,22.00000000
pullin_22db_fp0p0_cp0p30,120.00000000,6000,Medium,0,1,1,NWPR,200,21.50237594,1,19.57963551,0.26732552,1,1,0.34663133,0.08237161,0.02812602,0.00457656,4502.28548141,550.77651445,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01591608,0.00000010,1,0.09363453,0.00386738,0.42066017,1.00000000,4502.54400000,-0.25851859,0.04857994,-0.03266386,550.74659740,0.02991705,22.00000000
pullin_22db_fp62p5_cm0p3,0.02000000,1,PullIn,0,1,0,M2M4,1000,0.00000000,0,0.00000000,0.43530338,0,1,0.00000000,0.00000000,0.00000000,0.01738520,4437.50000000,199.75762987,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,0.00000000,0.00000100,0,100.00000060,0.50000002,1.00000000,1.00000000,4500.00092360,-62.50092360,0.04618032,-0.04618032,200.05844156,-0.30081169,22.00000000
pullin_22db_fp62p5_cm0p3,1.00000000,50,PullIn,0,1,1,M2M4,1000,20.99169126,0,0.00000000,0.17948965,0,1,-7.52896912,-0.96295033,2.81033340,0.00229798,4499.50291409,202.69877878,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,-0.03066717,0.00000092,1,2.53059487,0.49929208,0.89884705,1.00000000,4500.04617798,-0.54326389,0.04616406,-0.07683123,202.92209292,-0.22331413,22.00000000
pullin_22db_fp62p5_cm0p3,2.00000000,100,PullIn,0,1,1,M2M4,1000,22.01420435,0,0.00000000,0.06143817,1,1,-11.36363636,-0.56133022,1.92688882,0.01060068,4499.65132569,205.87301770,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,-0.02620460,0.00000084,1,2.30278378,0.49685583,0.48504020,1.00000000,4500.09230423,-0.44097854,0.04607652,-0.07228112,205.84421580,0.02880189,22.00000000
pullin_22db_fp62p5_cm0p3,3.00000000,150,PullIn,0,1,1,M2M4,1000,21.55125518,0,0.00000000,0.04927994,1,1,-28.24079067,-1.29995532,1.61663215,0.00270689,4499.91931242,208.99789117,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,-0.00216918,0.00000077,1,2.16240402,0.48908758,0.36417705,1.00000000,4500.13830723,-0.21899482,0.04591762,-0.04808680,208.76636861,0.23152256,22.00000000
pullin_22db_fp62p5_cm0p3,4.00000000,200,PullIn,0,1,1,M2M4,1000,24.36689333,0,0.00000000,0.00912663,1,1,-3.93805459,-0.43711294,1.46719199,-0.00502122,4499.52306155,211.89141295,1.00000000,20.00000000,100.00000000,20.00000000,20.00000000,20.00000000,0,1,-0.04369233,0.00000071,1,1.91816482,0.46362845,0.33020580,1.00000000,4500.18411585,-0.66105429,0.04568784,-0.08938017,211.68855123,0.20286173,22.00000000
pullin_22db_fp62p5_cm0p3,5.00000000,250,Lock,0,1,0,NWPR,500,0.00000000,1,22.27240244,0.23662230,1,1,3.58905074,0.53894404,0.89023062,-0.03568073,4498.53558311,214.58154217,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,0,1,0.01901236,0.00000065,1,0.55246395,0.42230975,1.92366245,1.00000000,4500.22965952,-1.69407641,0.04538788,-0.02637552,214.61076351,-0.02922133,22.00000000
pullin_22db_fp62p5_cm0p3,6.00000000,300,Lock,0,1,0,NWPR,200,0.00000000,1,18.86620983,0.09579867,1,1,-2.49218076,0.58243930,0.57548267,0.01453676,4499.53188595,217.50773646,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,0,1,0.33151155,0.00000060,1,0.48593751,0.34277438,2.43771118,1.00000000,4500.27486850,-0.74298255,0.04501860,0.28649295,217.53300526,-0.02526880,22.00000000
pullin_22db_fp62p5_cm0p3,7.00000000,350,Lock,0,1,0,NWPR,200,0.00000000,1,21.30130772,0.12618164,1,1,-8.51499023,0.40034740,0.46320452,0.03211267,4499.58178630,220.42093860,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,0,1,0.26383781,0.00000055,1,0.46574993,0.25217127,2.30904017,1.00000000,4500.31967397,-0.73788767,0.04458108,0.21925673,220.45527624,-0.03433764,22.00000000
pullin_22db_fp62p5_cm0p3,8.00000000,400,Lock,0,1,0,NWPR,200,0.00000000,1,21.36612110,0.52188648,1,1,0.03103452,0.24351518,0.48197234,0.03446678,4500.63338360,223.39983185,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,0,1,0.50374253,0.00000051,1,0.43435403,0.18404963,2.41877456,1.00000000,4500.36400832,0.26937528,0.04407656,0.45966597,223.37757616,0.02225569,22.00000000
pullin_22db_fp62p5_cm0p3,9.00000000,450,Lock,0,1,1,NWPR,200,20.99765505,1,21.65589463,0.04514919,1,1,8.27814888,0.04531189,0.47069319,-0.00084612,4500.80016205,226.28335250,20.00000000,1.00000000,20.00000000,20.00000000,20.00000000,20.00000000,0,1,0.41099078,0.00000047,1,0.48550565,0.15770921,1.59064467,1.00000000,4500.40780525,0.39235680,0.04350650,0.36748429,226.29990470,-0.01655220,22.00000000
pullin_22db_fp62p5_cm0p3,10.00000000,500,LongFast,0,1,1,NWPR,200,20.78682189,1,22.05526156,0.13226133,1,1,-0.70615640,-0.72067308,0.55239233,0.00848711,4501.19045926,229.24319258,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.40624156,0.00000044,0,0.59659388,0.15091550,0.47591017,1.00000000,4500.45100000,0.73945926,0.04287249,0.36336907,229.22226149,0.02093109,22.00000000
pullin_22db_fp62p5_cm0p3,11.00000000,550,LongFast,0,1,1,NWPR,200,20.83165831,1,21.08126088,0.05878029,1,1,0.68879450,-0.57340571,0.28550570,-0.00007704,4501.56073401,232.22735854,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.39939927,0.00000040,1,0.71041885,0.14576825,0.19361639,1.00000000,4500.49352952,1.06720450,0.04217634,0.35722292,232.14464612,0.08271242,22.00000000
pullin_22db_fp62p5_cm0p3,12.00000000,600,LongFast,0,1,1,NWPR,200,20.87714614,1,21.86729596,0.07208915,1,1,-6.35982181,-1.14244712,0.49383639,-0.00371613,4501.70694463,235.11856494,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.35800228,0.00000038,1,0.80620671,0.13888557,0.35120288,1.00000000,4500.53533263,1.17161200,0.04142002,0.31658227,235.06705813,0.05150681,22.00000000
pullin_22db_fp62p5_cm0p3,13.00000000,650,LongLock,0,1,1,NWPR,200,21.01701028,1,20.44888206,0.10608429,1,1,-1.51029124,-0.86155491,0.40889017,0.01182039,4501.98045361,237.94337301,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.34597349,0.00000035,0,0.87777234,0.13025849,0.54595106,1.00000000,4500.57635020,1.40410342,0.04060563,0.30536786,237.98949703,-0.04612402,22.00000000
pullin_22db_fp62p5_cm0p3,14.00000000,700,LongLock,0,1,1,NWPR,200,21.21436555,1,19.45782601,0.12202680,1,1,-4.61132242,-2.37402844,0.88479480,0.03076029,4501.73232593,240.86070694,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.27129973,0.00000032,1,0.92415156,0.12048706,0.71460488,1.00000000,4500.61652530,1.11580062,0.03973549,0.23156424,240.91196229,-0.05125536,22.00000000
pullin_22db_fp62p5_cm0p3,15.00000000,750,LongLock,0,1,1,NWPR,200,21.21481170,1,21.03919707,0.19894118,1,1,-0.25892709,-2.49254855,0.67873833,0.03738536,4501.48913270,243.80456327,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.21354287,0.00000030,1,0.95065596,0.11057255,0.56361040,1.00000000,4500.65580339,0.83332931,0.03881201,0.17473085,243.83445336,-0.02989009,22.00000000
pullin_22db_fp62p5_cm0p3,16.00000000,800,Medium,0,1,1,NWPR,200,21.12860784,1,21.82285643,0.77263521,1,1,-0.69418305,-0.69418305,0.00000000,-0.03914525,4500.79915668,246.76555062,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.12172939,0.00000029,0,0.33474806,0.04211912,0.84807448,1.00000000,4500.69413241,0.10502427,0.03783780,0.08389159,246.75696963,0.00858100,22.00000000
pullin_22db_fp62p5_cm0p3,17.00000000,850,Medium,0,1,1,NWPR,200,21.14354847,1,16.29869291,0.11396987,1,1,0.00000000,-0.26669264,0.14937739,-0.02656439,4500.80182874,249.68553861,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.11050791,0.00000027,0,0.23853386,0.03244097,0.36370549,1.00000000,4500.73146298,0.07036576,0.03681557,0.07369234,249.67951046,0.00602815,22.00000000
pullin_22db_fp62p5_cm0p3,18.00000000,900,Medium,0,1,1,NWPR,200,21.07440738,1,22.75225000,0.39736013,1,1,-0.18021653,-0.14437327,0.10853004,-0.03562741,4500.92479791,252.60290834,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.11150394,0.00000025,0,0.20270435,0.02835257,0.19319044,1.00000000,4500.76774850,0.15704941,0.03574818,0.07575576,252.60207520,0.00083315,22.00000000
pullin_22db_fp62p5_cm0p3,19.00000000,950,Medium,0,1,1,NWPR,200,21.20842532,1,20.95623182,0.38963432,1,1,-0.49763792,-0.18051033,0.08381991,-0.03371825,4500.90589970,255.52259259,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.09946493,0.00000024,1,0.17952301,0.02548073,0.42016534,1.00000000,4500.80294528,0.10295442,0.03463862,0.06482631,255.52466314,-0.00207055,22.00000000
pullin_22db_fp62p5_cm0p3,20.00000000,1000,Medium,0,1,1,NWPR,200,21.36473500,1,20.92398048,0.36553632,1,1,-0.28974323,-0.16114204,0.06720344,-0.03085103,4500.95743826,258.44270431,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.09505117,0.00000023,1,0.16495755,0.02334670,0.28253272,1.00000000,4500.83701270,0.12042556,0.03348997,0.06156120,258.44727358,-0.00456927,22.00000000
pullin_22db_fp62p5_cm0p3,21.00000000,1050,Medium,0,1,1,NWPR,200,21.40751933,1,22.53870407,0.43243225,1,1,-0.01226087,-0.12847538,0.05312256,-0.02138996,4501.04499320,261.37212486,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.09439661,0.00000021,1,0.15497680,0.02159007,0.08042411,1.00000000,4500.86991326,0.17507994,0.03230544,0.06209116,261.36990576,0.00221910,22.00000000
pullin_22db_fp62p5_cm0p3,22.00000000,1100,Medium,0,1,1,NWPR,200,21.68571902,1,19.87037861,0.43351339,1,1,0.00000000,-0.15056921,0.05801983,-0.01645041,4501.01639996,264.29921286,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.08373625,0.00000020,1,0.14631937,0.01999577,0.56588310,1.00000000,4500.90161273,0.11478723,0.03108834,0.05264791,264.29255892,0.00665394,22.00000000
pullin_22db_fp62p5_cm0p3,23.00000000,1150,Medium,0,1,1,NWPR,200,21.72924777,1,17.39760649,0.48951187,1,1,0.20848480,-0.14939368,0.05384486,-0.01795392,4501.02773263,267.22130713,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.07760133,0.00000019,1,0.13495008,0.01836830,0.49545177,1.00000000,4500.93208021,0.09565242,0.02984205,0.04775928,267.21523227,0.00607486,22.00000000
pullin_22db_fp62p5_cm0p3,24.00000000,1200,Medium,0,1,1,NWPR,200,21.55585113,1,19.22783794,0.45200338,1,1,0.15618160,-0.14250328,0.04941927,-0.01493336,4501.08312714,270.14593832,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.07579551,0.00000018,1,0.13245654,0.01733719,0.28937929,1.00000000,4500.96128826,0.12183888,0.02857005,0.04722547,270.13792499,0.00801334,22.00000000
pullin_22db_fp62p5_cm0p3,25.00000000,1250,Medium,0,1,1,NWPR,200,21.35354087,1,19.84617452,0.41002171,1,1,-0.18768978,-0.13423362,0.04477839,-0.01666266,4501.14415365,273.06406440,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.07457635,0.00000018,1,0.13182967,0.01646220,0.15186027,1.00000000,4500.98921291,0.15494074,0.02727587,0.04730048,273.06063626,0.00342814,22.00000000
pullin_22db_fp62p5_cm0p3,26.00000000,1300,Medium,0,1,1,NWPR,200,20.97074700,1,19.89687162,0.36154824,1,1,-0.30475189,-0.14677851,0.04143706,-0.01619398,4501.15612977,275.98591201,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.06969046,0.00000017,1,0.13138629,0.01565208,0.24638664,1.00000000,4501.01583380,0.14029597,0.02596312,0.04372735,275.98336524,0.00254677,22.00000000
pullin_22db_fp62p5_cm0p3,27.00000000,1350,Medium,0,1,1,NWPR,200,20.75668510,1,23.15225802,0.39552104,1,1,-0.11851064,-0.14109268,0.03994360,-0.01560963,4501.21624662,278.90583796,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.06894558,0.00000016,1,0.13190037,0.01494000,0.23502002,1.00000000,4501.04113417,0.17511245,0.02463544,0.04431013,278.90611108,-0.00027312,22.00000000
pullin_22db_fp62p5_cm0p3,28.00000000,1400,Medium,0,1,1,NWPR,200,20.94480457,1,20.34554931,0.27500231,1,1,-0.24807863,-0.14818340,0.03722252,-0.01550333,4501.23492249,281.82807761,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.06532229,0.00000016,1,0.13236443,0.01427167,0.23430765,1.00000000,4501.06510095,0.16982154,0.02329655,0.04202574,281.82887292,-0.00079531,22.00000000
pullin_22db_fp62p5_cm0p3,29.00000000,1450,Medium,0,1,1,NWPR,200,21.21264305,1,22.81038803,0.39346564,1,1,0.02106355,-0.15683182,0.03692433,-0.01435290,4501.21404584,284.75021309,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.05934254,0.00000015,1,0.12659340,0.01336052,0.55358876,1.00000000,4501.08772477,0.12632108,0.02195015,0.03739239,284.75164988,-0.00143680,22.00000000
pullin_22db_fp62p5_cm0p3,30.00000000,1500,Medium,0,1,1,NWPR,200,21.52564307,1,19.52987035,0.43365728,1,1,0.00000000,-0.14900841,0.03520620,-0.01403009,4501.25723128,287.66819217,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.05827883,0.00000015,1,0.12462873,0.01269999,0.27030400,1.00000000,4501.10900000,0.14823128,0.02060000,0.03767883,287.67444110,-0.00624893,22.00000000
pullin_22db_fp62p5_cm0p3,31.00000000,1550,Medium,0,1,1,NWPR,200,21.63142513,1,20.94503229,0.33163638,1,1,-0.71087148,-0.16079898,0.03528520,-0.01214905,4501.22105120,290.59315640,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.05224689,0.00000014,1,0.12103426,0.01202751,0.97676589,1.00000000,4501.12892477,0.09212643,0.01924985,0.03299704,290.59724570,-0.00408929,22.00000000
