"time_s","state","frame_valid","cn0_valid","cn0_method","cn0_db_hz","truth_cn0_db_hz","pli","pll_enabled","pll_control_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"51.00000000","Medium","1","1","NWPR","27.64607219","28.00000000","0.74551329","1","0.26274468","1","1","4501.07594066","4501.24699525","-0.17105459","2196.04650097","2196.03537202","0.01112895"
"52.00000000","Medium","1","1","NWPR","27.64189106","28.00000000","0.43560813","1","0.55676847","1","1","4501.29565979","4501.24336832","0.05229147","2235.18578459","2235.17663490","0.00914969"
"53.00000000","Medium","1","1","NWPR","27.69895712","28.00000000","0.33131310","1","-0.05289562","1","1","4500.96034524","4501.23918397","-0.27883874","2274.31227207","2274.31786376","-0.00559169"
"54.00000000","Medium","1","1","NWPR","27.70301018","28.00000000","0.30003168","1","0.15087707","1","1","4501.16130284","4501.23450850","-0.07320566","2313.45674209","2313.45905406","-0.00231198"
"55.00000000","Medium","1","1","NWPR","27.74556499","28.00000000","0.58878146","1","0.15871572","1","1","4501.24826136","4501.22940952","0.01885184","2352.59824250","2352.60020182","-0.00195932"
"56.00000000","Medium","1","1","NWPR","27.72309705","28.00000000","0.59300377","1","0.03507486","1","1","4501.21315539","4501.22395585","-0.01080046","2391.74299468","2391.74130364","0.00169104"
"57.00000000","Medium","1","1","NWPR","27.67836747","28.00000000","0.74962912","1","0.15596883","1","1","4501.32883409","4501.21821723","0.11061685","2430.87811485","2430.88235674","-0.00424189"
"58.00000000","Medium","1","1","NWPR","27.71021130","28.00000000","0.77584822","1","0.07690319","1","1","4501.26586103","4501.21226423","0.05359680","2470.01939504","2470.02335897","-0.00396393"
"59.00000000","Medium","1","1","NWPR","27.71547758","28.00000000","0.69025678","1","-0.07926835","1","1","4501.17220697","4501.20616798","-0.03396100","2509.16614709","2509.16430875","0.00183834"
"60.00000000","Medium","1","1","NWPR","27.64731647","28.00000000","0.62841633","1","-0.18246614","1","1","4501.20257289","4501.20000000","0.00257289","2548.30185944","2548.30520516","-0.00334572"
