scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,cn0_control_valid,cn0_control_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_28db_fp31p25_cp0p3,41.00000000,2050,Medium,0,1,1,NWPR,13,27.19199450,1,28.07015074,1,27.14092233,0.82404485,1,1,-0.29070370,-0.10949833,0.04043763,0.00034265,4501.22270338,1804.63468411,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00453789,0.00008187,0,0.04187045,0.01952760,1.00000000,1.00000000,4501.25614528,-0.03344191,0.00656138,-0.00202350,1804.62426046,0.01042365,28.00000000
pullin_28db_fp31p25_cp0p3,42.00000000,2100,Medium,0,1,1,NWPR,13,27.24718634,1,27.79877754,1,27.32951727,0.85097537,1,1,0.31680375,-0.10374284,0.03935208,-0.00088945,4501.27997033,1843.77625920,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01451807,0.00007438,0,0.04276076,0.01962670,1.00000000,1.00000000,4501.26214850,0.01782183,0.00545182,0.00906626,1843.76564515,0.01061405,28.00000000
pullin_28db_fp31p25_cp0p3,43.00000000,2150,Medium,0,1,1,NWPR,13,27.41193901,1,27.61475086,1,27.57631576,0.82291844,1,1,0.46359516,-0.08979518,0.03904856,-0.00093775,4501.31271117,1882.91387801,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.01778428,0.00006758,0,0.04343089,0.01948028,1.00000000,1.00000000,4501.26706298,0.04564819,0.00438443,0.01339985,1882.90707728,0.00680074,28.00000000
pullin_28db_fp31p25_cp0p3,44.00000000,2200,Medium,0,1,1,NWPR,13,27.52520040,1,27.64547478,1,27.45928458,0.83711842,1,1,0.12288651,-0.09674496,0.03833832,-0.00078725,4501.27197478,1922.05591913,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00787862,0.00006141,0,0.04400122,0.01918417,1.00000000,1.00000000,4501.27093241,0.00104237,0.00336220,0.00451641,1922.04854756,0.00737156,28.00000000
pullin_28db_fp31p25_cp0p3,45.00000000,2250,Medium,0,1,1,NWPR,13,27.71599541,1,27.95071409,1,27.81042094,0.86154461,1,1,-0.78667971,-0.09831505,0.03814893,-0.00018370,4501.24102944,1961.19942767,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00015321,0.00005579,0,0.04428593,0.01878956,1.00000000,1.00000000,4501.27380339,-0.03277395,0.00238799,-0.00223477,1961.19004712,0.00938055,28.00000000
pullin_28db_fp31p25_cp0p3,46.00000000,2300,Medium,0,1,1,NWPR,13,27.83890962,1,27.81762441,1,27.89953027,0.85851023,1,1,-0.17728407,-0.09245803,0.03718914,-0.00072202,4501.28572915,2000.34014251,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00775005,0.00005070,0,0.04463275,0.01836918,1.00000000,1.00000000,4501.27572530,0.01000385,0.00146451,0.00628553,2000.33156748,0.00857503,28.00000000
pullin_28db_fp31p25_cp0p3,47.00000000,2350,Medium,0,1,1,NWPR,13,27.79126314,1,27.53075023,1,27.26467184,0.82829396,1,1,0.02118342,-0.08099066,0.03678910,-0.00139194,4501.30308063,2039.47496356,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00890951,0.00004606,0,0.04571920,0.01799717,1.00000000,1.00000000,4501.27675020,0.02633043,0.00059437,0.00831514,2039.47310061,0.00186295,28.00000000
pullin_28db_fp31p25_cp0p3,48.00000000,2400,Medium,0,1,1,NWPR,13,27.77795275,1,27.29557792,1,27.51398874,0.81851142,1,1,0.14291979,-0.07168022,0.03629081,-0.00132774,4501.26975895,2078.61613241,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00139691,0.00008575,0,0.03944081,0.01746300,1.00000000,1.00000000,4501.27693263,-0.00717368,-0.00022002,0.00161692,2078.61463895,0.00149346,28.00000000
pullin_28db_fp31p25_cp0p3,49.00000000,2450,Medium,0,1,1,NWPR,13,27.72359087,1,27.43229899,1,27.59314030,0.86377377,1,1,0.41553465,-0.06324581,0.03564774,-0.00242030,4501.28958467,2117.74704814,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00475071,0.00007791,0,0.04025661,0.01825347,1.00000000,1.00000000,4501.27632952,0.01325516,-0.00097634,0.00572706,2117.75617543,-0.00912729,28.00000000
pullin_28db_fp31p25_cp0p3,50.00000000,2500,Medium,0,1,1,NWPR,13,27.56647918,1,27.14367886,1,27.27368495,0.85378143,1,1,0.41232111,-0.06308982,0.03546436,-0.00259393,4501.26956357,2156.88453002,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,1,1,0.00100572,0.00009206,0,0.04188258,0.01896914,1.00000000,1.00000000,4501.27500000,-0.00543643,-0.00167249,0.00267822,2156.89770345,-0.01317343,28.00000000
