scenario,time_s,frame_id,state,state_pending,frame_valid,cn0_valid,cn0_method,cn0_window_blocks,cn0_db_hz,cn0_fast_valid,cn0_fast_db_hz,pli,fll_locked,dll_locked,fll_latest_hz,fll_mean_hz,fll_se_hz,dll_mean_chips,doppler_hz,tracked_code_phase_chips,coherent_ms,noncoherent_blocks,carrier_obs_ms,carrier_update_ms,dll_obs_ms,dll_update_ms,use_phase,use_frequency,carrier_rate_hz_s,kf_rate_noise_hz2_s3,kf_health_valid,kf_freq_sigma_hz,kf_rate_sigma_hz_s,kf_freq_nis,kf_freq_accept_ratio,truth_doppler_hz,doppler_error_hz,truth_doppler_rate_hz_s,rate_error_hz_s,truth_code_phase_chips,code_phase_error_chips,truth_cn0_db_hz
pullin_22db_fp62p5_cp0p0,16.00000000,800,LongLock,0,1,1,NWPR,200,21.62461062,1,22.08823507,0.56027465,1,1,0.56285968,-0.35096845,0.53546771,0.02456375,4500.49521652,246.78460838,20.00000000,8.00000000,160.00000000,160.00000000,160.00000000,160.00000000,0,1,0.01083033,0.00000028,1,0.90716744,0.09676711,0.21060714,1.00000000,4500.69413241,-0.19891589,0.03783780,-0.02700747,246.75696963,0.02763876,22.00000000
pullin_22db_fp62p5_cp0p0,17.00000000,850,Medium,0,1,1,NWPR,200,21.56844692,1,17.99713797,0.53541480,1,1,0.36317287,0.25267190,0.11050096,-0.03367883,4500.79089301,249.73034898,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03768485,0.00000027,0,0.29908943,0.03615240,0.62749818,1.00000000,4500.73146298,0.05943003,0.03681557,0.00086928,249.67951046,0.05083852,22.00000000
pullin_22db_fp62p5_cp0p0,18.00000000,900,Medium,0,1,1,NWPR,200,21.36895948,1,21.98096300,0.65904345,1,1,0.01862986,0.08646640,0.11310126,-0.04291019,4500.79081224,252.65923310,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03450045,0.00000025,0,0.20954921,0.02826604,0.32477453,1.00000000,4500.76774850,0.02306374,0.03574818,-0.00124773,252.60207520,0.05715790,22.00000000
pullin_22db_fp62p5_cp0p0,19.00000000,950,Medium,0,1,1,NWPR,200,21.38998887,1,21.73152613,0.66945375,1,1,0.43080200,0.05099167,0.10058513,-0.06564652,4500.82305316,255.57727897,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03460075,0.00000024,1,0.17073810,0.02468381,0.49563633,1.00000000,4500.80294528,0.02010788,0.03463862,-0.00003787,255.52466314,0.05261582,22.00000000
pullin_22db_fp62p5_cp0p0,20.00000000,1000,Medium,0,1,1,NWPR,200,21.38331078,1,21.64098160,0.66083636,1,1,-0.08069758,0.07554031,0.07751112,-0.05396352,4500.91055117,258.50453289,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03918022,0.00000023,1,0.15816954,0.02287182,0.29838321,1.00000000,4500.83701270,0.07353847,0.03348997,0.00569025,258.44727358,0.05725931,22.00000000
pullin_22db_fp62p5_cp0p0,21.00000000,1050,Medium,0,1,1,NWPR,200,21.47080762,1,22.03329756,0.60378444,1,1,0.03130400,0.06574023,0.06630344,-0.05223855,4500.95794783,261.43006248,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03981171,0.00000021,1,0.14959953,0.02136531,0.23094682,1.00000000,4500.86991326,0.08803457,0.03230544,0.00750626,261.36990576,0.06015672,22.00000000
pullin_22db_fp62p5_cp0p0,22.00000000,1100,Medium,0,1,1,NWPR,200,21.51898706,1,22.44315651,0.52592926,1,1,-0.16802069,0.06121600,0.06248855,-0.04888676,4500.99946679,264.35704891,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03997023,0.00000020,1,0.14145122,0.01990913,0.32499660,1.00000000,4500.90161273,0.09785406,0.03108834,0.00888189,264.29255892,0.06448999,22.00000000
pullin_22db_fp62p5_cp0p0,23.00000000,1150,Medium,0,1,1,NWPR,200,21.41335428,1,16.67217266,0.41142611,1,1,-0.10441681,0.05242008,0.05425336,-0.04408048,4501.04143946,267.28714424,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.04009148,0.00000019,1,0.13946702,0.01884504,0.16151186,1.00000000,4500.93208021,0.10935925,0.02984205,0.01024943,267.21523227,0.07191197,22.00000000
pullin_22db_fp62p5_cp0p0,24.00000000,1200,Medium,0,1,1,NWPR,200,21.29807306,1,24.19521223,0.46235152,1,1,-0.28592017,0.01519545,0.05600350,-0.04176436,4501.01797637,270.21537742,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03456980,0.00000018,1,0.13026519,0.01740556,0.60947574,1.00000000,4500.96128826,0.05668811,0.02857005,0.00599976,270.13792499,0.07745243,22.00000000
pullin_22db_fp62p5_cp0p0,25.00000000,1250,Medium,0,1,1,NWPR,200,21.22478351,1,21.89098273,0.48429436,1,1,-0.63355426,-0.01294737,0.05521532,-0.04228024,4501.01391598,273.13176914,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03133497,0.00000017,1,0.13153810,0.01662490,0.54861542,1.00000000,4500.98921291,0.02470307,0.02727587,0.00405911,273.06063626,0.07113288,22.00000000
pullin_22db_fp62p5_cp0p0,26.00000000,1300,Medium,0,1,1,NWPR,200,21.21293508,1,22.41124888,0.57253371,1,1,-0.35957785,-0.00479766,0.05288333,-0.04198776,4501.06532030,276.05295756,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03288862,0.00000017,1,0.13202115,0.01583737,0.44130532,1.00000000,4501.01583380,0.04948650,0.02596312,0.00692551,275.98336524,0.06959232,22.00000000
pullin_22db_fp62p5_cp0p0,27.00000000,1350,Medium,0,1,1,NWPR,200,21.36299768,1,20.88660345,0.58972833,1,1,-3.75207389,-0.12049482,0.12357978,-0.04493143,4501.09600065,278.96718287,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03273579,0.00000016,1,0.13534944,0.01525215,15.03973460,0.72614904,4501.04113417,0.05486648,0.02463544,0.00810035,278.90611108,0.06107179,22.00000000
pullin_22db_fp62p5_cp0p0,28.00000000,1400,Medium,0,1,1,NWPR,200,21.44078352,1,21.09648460,0.62230347,1,1,-0.27914374,-0.13262574,0.11381004,-0.04596172,4501.05937515,281.88083665,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02768233,0.00000016,1,0.13168176,0.01434627,6.02543978,0.89514441,4501.06510095,-0.00572580,0.02329655,0.00438579,281.82887292,0.05196373,22.00000000
pullin_22db_fp62p5_cp0p0,29.00000000,1450,Medium,0,1,1,NWPR,200,21.37498427,1,22.16081902,0.67410057,1,1,0.35735456,-0.12505828,0.10774328,-0.04867179,4501.08039409,284.78045723,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02726433,0.00000015,1,0.13008623,0.01362355,2.88965736,0.95985154,4501.08772477,-0.00733068,0.02195015,0.00531417,284.75164988,0.02880734,22.00000000
pullin_22db_fp62p5_cp0p0,30.00000000,1500,Medium,0,1,1,NWPR,200,21.40399761,1,20.03356544,0.75646189,1,1,-0.31672889,-0.11954009,0.10031992,-0.04496977,4501.09084843,287.70252840,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02612230,0.00000015,1,0.12562868,0.01283407,1.28030839,0.98462744,4501.10900000,-0.01815157,0.02060000,0.00552230,287.67444110,0.02808730,22.00000000
pullin_22db_fp62p5_cp0p0,31.00000000,1550,Medium,0,1,1,NWPR,200,21.39539177,1,22.18434265,0.73187747,1,1,0.62485031,-0.09053737,0.09535746,-0.04352981,4501.19441314,290.62072626,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03108605,0.00000014,1,0.12345852,0.01221339,1.09972422,0.99411396,4501.12892477,0.06548838,0.01924985,0.01183620,290.59724570,0.02348056,22.00000000
pullin_22db_fp62p5_cp0p0,32.00000000,1600,Medium,0,1,1,NWPR,200,21.45145770,1,22.68354121,0.69887461,1,1,0.15395125,-0.09292456,0.08782975,-0.04174149,4501.18826485,293.53477560,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02882505,0.00000014,1,0.11827797,0.01152461,0.43392570,0.99836346,4501.14750095,0.04076391,0.01790345,0.01092160,293.52006279,0.01471281,22.00000000
pullin_22db_fp62p5_cp0p0,33.00000000,1650,Medium,0,1,1,NWPR,200,21.68044170,1,20.45266184,0.69754516,1,1,-0.02794321,-0.07765877,0.08330068,-0.04107105,4501.25929038,296.44594804,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03130681,0.00000013,1,0.11586750,0.01099961,0.29944070,0.99937338,4501.16473417,0.09455621,0.01656456,0.01474225,296.44289151,0.00305653,22.00000000
pullin_22db_fp62p5_cp0p0,34.00000000,1700,Medium,0,1,1,NWPR,200,21.76791041,1,20.77553188,0.54423153,1,1,-0.33660089,-0.07629893,0.07901070,-0.03995780,4501.27670273,299.36285118,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.03051209,0.00000013,1,0.11369298,0.01052579,0.34330966,0.99976007,4501.18063380,0.09606893,0.01523688,0.01527520,299.36573099,-0.00287980,22.00000000
pullin_22db_fp62p5_cp0p0,35.00000000,1750,Medium,0,1,1,NWPR,200,21.82679267,1,23.12449776,0.53807670,1,1,-0.07766688,-0.08548742,0.07530347,-0.03814992,4501.25683453,302.27973855,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02777655,0.00000013,1,0.11248673,0.01012345,0.41200553,0.99990813,4501.19521291,0.06162162,0.01392413,0.01385242,302.28858036,-0.00884181,22.00000000
pullin_22db_fp62p5_cp0p0,36.00000000,1800,Medium,0,1,1,NWPR,200,21.84421024,1,22.95126664,0.47688926,1,1,-0.32623777,-0.09654193,0.07185345,-0.03591922,4501.22169932,305.20046390,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02449131,0.00000013,1,0.11157795,0.00976031,0.47285354,0.99996482,4501.20848826,0.01321106,0.01262995,0.01186135,305.21143877,-0.01097487,22.00000000
pullin_22db_fp62p5_cp0p0,37.00000000,1850,Medium,0,1,1,NWPR,200,21.76593652,1,20.53167450,0.57211685,1,1,0.00000000,-0.08581212,0.06882718,-0.03345356,4501.26522858,308.12476552,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02544420,0.00000012,1,0.11245934,0.00947738,0.23455455,0.99998653,4501.22048021,0.04474837,0.01135795,0.01408625,308.13430539,-0.00953987,22.00000000
pullin_22db_fp62p5_cp0p0,38.00000000,1900,Medium,0,1,1,NWPR,200,21.77997760,1,21.70829445,0.67221514,1,1,-0.02987289,-0.07938590,0.06587862,-0.03244506,4501.30133082,311.04366535,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02595660,0.00000012,1,0.11333769,0.00921326,0.11690842,0.99999484,4501.23121273,0.07011809,0.01011166,0.01584495,311.05717938,-0.01351404,22.00000000
pullin_22db_fp62p5_cp0p0,39.00000000,1950,Medium,0,1,1,NWPR,200,21.77454657,1,20.91901438,0.55343855,1,1,0.23556772,-0.07591547,0.06324396,-0.02999492,4501.32585818,313.97047736,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02589434,0.00000012,1,0.11325423,0.00893985,0.15573771,0.99999803,4501.24071326,0.08514492,0.00889456,0.01699978,313.98005995,-0.00958258,22.00000000
pullin_22db_fp62p5_cp0p0,40.00000000,2000,Medium,0,1,1,NWPR,200,21.68017305,1,22.20976163,0.55597076,1,1,0.36478238,-0.07132472,0.06013657,-0.02810110,4501.34931165,316.89386579,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02578978,0.00000012,1,0.11104105,0.00862892,0.18817550,0.99999945,4501.24901270,0.10029895,0.00771003,0.01807975,316.90294628,-0.00908049,22.00000000
pullin_22db_fp62p5_cp0p0,41.00000000,2050,Medium,0,1,1,NWPR,200,21.62741438,1,18.59006458,0.48443880,1,1,-0.27027837,-0.07559000,0.05790165,-0.02635923,4501.34392261,319.81721060,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02444047,0.00000012,1,0.11049139,0.00838162,0.21199663,0.99999979,4501.25614528,0.08777733,0.00656138,0.01787909,319.82583763,-0.00862703,22.00000000
pullin_22db_fp62p5_cp0p0,42.00000000,2100,Medium,0,1,1,NWPR,200,21.50875660,1,21.30109064,0.55051299,1,1,-0.14589251,-0.07691339,0.05590066,-0.02473119,4501.34495550,322.74213911,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02346462,0.00000011,1,0.10714860,0.00808596,0.23980349,0.99999992,4501.26214850,0.08280700,0.00545182,0.01801280,322.74873324,-0.00659413,22.00000000
pullin_22db_fp62p5_cp0p0,43.00000000,2150,Medium,0,1,1,NWPR,200,21.46917172,1,21.38264165,0.61219413,1,1,0.00000000,-0.07839421,0.05398802,-0.02411959,4501.34391888,325.66586246,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02247867,0.00000011,1,0.10724814,0.00788885,0.19346295,0.99999997,4501.26706298,0.07685590,0.00438443,0.01809424,325.67163239,-0.00576994,22.00000000
pullin_22db_fp62p5_cp0p0,44.00000000,2200,Medium,0,1,1,NWPR,200,21.51467063,1,21.86152331,0.53013616,1,1,-0.08683463,-0.08244291,0.05222288,-0.02316406,4501.33712346,328.58751456,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02133843,0.00000011,1,0.10804791,0.00771852,0.18371271,0.99999999,4501.27093241,0.06619105,0.00336220,0.01797623,328.59453440,-0.00701983,22.00000000
pullin_22db_fp62p5_cp0p0,45.00000000,2250,Medium,0,1,1,NWPR,200,21.52484280,1,21.39833476,0.56046175,1,1,-0.27154403,-0.08299253,0.05051143,-0.02272931,4501.34571020,331.50873115,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02085661,0.00000011,1,0.10878971,0.00755688,0.14240045,1.00000000,4501.27380339,0.07190681,0.00238799,0.01846863,331.51743858,-0.00870743,22.00000000
pullin_22db_fp62p5_cp0p0,46.00000000,2300,Medium,0,1,1,NWPR,200,21.54824691,1,23.39019083,0.56951616,1,1,0.00000000,-0.07917589,0.04898314,-0.02108321,4501.37287965,334.43749858,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02108634,0.00000011,1,0.10775235,0.00736948,0.11198930,1.00000000,4501.27572530,0.09715435,0.00146451,0.01962183,334.44034432,-0.00284575,22.00000000
pullin_22db_fp62p5_cp0p0,47.00000000,2350,Medium,0,1,1,NWPR,200,21.54138751,1,22.33302814,0.36634160,1,1,0.00000000,-0.07052634,0.04775204,-0.01950724,4501.42921736,337.36729183,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02233347,0.00000011,1,0.10751240,0.00720862,0.19183346,1.00000000,4501.27675020,0.15246717,0.00059437,0.02173910,337.36325102,0.00404081,22.00000000
pullin_22db_fp62p5_cp0p0,48.00000000,2400,Medium,0,1,1,NWPR,200,21.59705194,1,20.78280973,0.36127441,1,1,-0.14540073,-0.06956354,0.04587861,-0.01826175,4501.44369122,340.29718397,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02206370,0.00000011,1,0.10403145,0.00699917,0.11625558,1.00000000,4501.27693263,0.16675860,-0.00022002,0.02228371,340.28615810,0.01102587,22.00000000
pullin_22db_fp62p5_cp0p0,49.00000000,2450,Medium,0,1,1,NWPR,200,21.51164104,1,19.95630372,0.30784497,1,1,-0.07815443,-0.07400233,0.04467436,-0.01750635,4501.42825832,343.21858848,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02081310,0.00000011,1,0.10503761,0.00687965,0.22411887,1.00000000,4501.27632952,0.15192880,-0.00097634,0.02178945,343.20906505,0.00952343,22.00000000
pullin_22db_fp62p5_cp0p0,50.00000000,2500,Medium,0,1,1,NWPR,200,21.39349095,1,20.22471422,0.36093573,1,1,0.00000000,-0.07503962,0.04347283,-0.01815572,4501.42896185,346.13647927,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02016177,0.00000011,1,0.10543880,0.00675622,0.16740976,1.00000000,4501.27500000,0.15396185,-0.00167249,0.02183426,346.13197136,0.00450791,22.00000000
pullin_22db_fp62p5_cp0p0,51.00000000,2550,Medium,0,1,1,NWPR,200,21.20760458,1,21.81362934,0.38897279,1,1,-0.14136993,-0.07365467,0.04232413,-0.01801746,4501.44611740,349.05668012,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.02006652,0.00000011,1,0.10657107,0.00665078,0.10579588,1.00000000,4501.27300525,0.17311215,-0.00230650,0.02237301,349.05487659,0.00180352,22.00000000
pullin_22db_fp62p5_cp0p0,52.00000000,2600,Medium,0,1,1,NWPR,200,21.10045790,1,21.64227531,0.26848798,1,1,0.11902838,-0.07693864,0.04147699,-0.01771782,4501.43931789,351.97642574,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01924299,0.00000011,1,0.10755718,0.00654820,0.33884766,1.00000000,4501.27040832,0.16890957,-0.00287656,0.02211955,351.97778033,-0.00135459,22.00000000
pullin_22db_fp62p5_cp0p0,53.00000000,2650,Medium,0,1,1,NWPR,200,21.21833392,1,20.08580294,0.34605712,1,1,-0.30789061,-0.07748769,0.04044557,-0.01645314,4501.43761185,354.90603771,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01861700,0.00000010,1,0.10714224,0.00642963,0.28068765,1.00000000,4501.26727397,0.17033788,-0.00338108,0.02199808,354.90068220,0.00535551,22.00000000
pullin_22db_fp62p5_cp0p0,54.00000000,2700,Medium,0,1,1,NWPR,200,21.42887444,1,24.56980689,0.32942488,1,1,-0.34986641,-0.07952331,0.03948023,-0.01636637,4501.43128367,357.82682498,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01789113,0.00000010,1,0.10688188,0.00631946,0.27654133,1.00000000,4501.26366850,0.16761517,-0.00381860,0.02170973,357.82358188,0.00324310,22.00000000
pullin_22db_fp62p5_cp0p0,55.00000000,2750,Medium,0,1,1,NWPR,200,21.74316426,1,18.76333335,0.36913147,1,1,0.18372867,-0.08213677,0.03870819,-0.01596988,4501.40801905,360.74894508,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01672599,0.00000010,1,0.10375410,0.00617570,0.43742649,1.00000000,4501.25965952,0.14835953,-0.00418788,0.02091387,360.74647909,0.00246600,22.00000000
pullin_22db_fp62p5_cp0p0,56.00000000,2800,Medium,0,1,1,NWPR,200,21.83307091,1,23.11059078,0.45916650,1,1,-0.05960482,-0.08589685,0.03753873,-0.01503618,4501.37525536,363.67807159,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01535753,0.00000010,1,0.09959959,0.00602766,0.28973808,1.00000000,4501.25531585,0.11993952,-0.00448784,0.01984538,363.66937357,0.00869802,22.00000000
pullin_22db_fp62p5_cp0p0,57.00000000,2850,Medium,0,1,1,NWPR,200,21.94424667,1,23.05541961,0.44307114,1,1,0.00000000,-0.08392064,0.03667323,-0.01361636,4501.39078564,366.60915559,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01536230,0.00000010,1,0.09928935,0.00593563,0.11831466,1.00000000,4501.25070723,0.14007841,-0.00471762,0.02007992,366.59226515,0.01689044,22.00000000
pullin_22db_fp62p5_cp0p0,58.00000000,2900,Medium,0,1,1,NWPR,200,22.05774717,1,21.73888816,0.40026095,1,1,-0.01211819,-0.09108379,0.03630518,-0.01423995,4501.37720077,369.52214510,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01459893,0.00000010,1,0.09911316,0.00584948,0.22779557,1.00000000,4501.24590423,0.13129654,-0.00487652,0.01947545,369.51515367,0.00699143,22.00000000
pullin_22db_fp62p5_cp0p0,59.00000000,2950,Medium,0,1,1,NWPR,200,21.96778032,1,20.85227559,0.22468773,1,1,0.18303241,-0.08742633,0.03665097,-0.01242991,4501.41557340,372.44871321,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01521154,0.00000010,1,0.09838546,0.00576096,0.55373014,1.00000000,4501.24097798,0.17459543,-0.00496406,0.02017560,372.43803903,0.01067419,22.00000000
pullin_22db_fp62p5_cp0p0,60.00000000,3000,Medium,0,1,1,NWPR,200,21.94706676,1,22.99785513,0.34739185,1,1,-0.52483786,-0.09396916,0.03655858,-0.01024589,4501.38809364,375.37412899,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01413367,0.00000010,1,0.09843068,0.00568503,0.63184592,1.00000000,4501.23600000,0.15209364,-0.00497994,0.01911361,375.36092116,0.01320783,22.00000000
pullin_22db_fp62p5_cp0p0,61.00000000,3050,Medium,0,1,1,NWPR,200,21.85458928,1,22.26905705,0.43312062,1,1,0.10562702,-0.09774918,0.03639824,-0.00908494,4501.39980100,378.30467295,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01407412,0.00000010,1,0.09858427,0.00561350,0.27732324,1.00000000,4501.23104202,0.16875898,-0.00492406,0.01899818,378.28380007,0.02087288,22.00000000
pullin_22db_fp62p5_cp0p0,62.00000000,3100,Medium,0,1,1,NWPR,200,21.77135100,1,21.77923093,0.34910198,1,1,-0.13644243,-0.10365947,0.03648443,-0.00838028,4501.37266984,381.22638613,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01307884,0.00000010,1,0.09769409,0.00553417,0.48645656,1.00000000,4501.22617577,0.14649408,-0.00479652,0.01787536,381.20667578,0.01971035,22.00000000
pullin_22db_fp62p5_cp0p0,63.00000000,3150,Medium,0,1,1,NWPR,200,21.82717676,1,22.88050140,0.27675917,1,1,0.00000000,-0.10454337,0.03624021,-0.00753823,4501.38607294,384.15086622,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01308652,0.00000010,1,0.10008499,0.00549148,0.18630729,1.00000000,4501.22147277,0.16460017,-0.00459762,0.01768414,384.12954839,0.02131784,22.00000000
pullin_22db_fp62p5_cp0p0,64.00000000,3200,Medium,0,1,1,NWPR,200,21.87007234,1,20.55810975,0.37472191,1,1,-0.02667429,-0.11227880,0.03626992,-0.00776364,4501.34913695,387.06841252,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01192504,0.00000010,1,0.09608531,0.00538726,0.37523957,1.00000000,4501.21700415,0.13213280,-0.00432784,0.01625289,387.05241801,0.01599451,22.00000000
pullin_22db_fp62p5_cp0p0,65.00000000,3250,Medium,0,1,1,NWPR,200,21.77720275,1,20.75603616,0.39118520,1,1,-0.13490268,-0.10951265,0.03595426,-0.00653267,4501.34197457,389.99279763,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01149013,0.00000010,1,0.09679113,0.00533269,0.23732629,1.00000000,4501.21284048,0.12913410,-0.00398788,0.01547801,389.97528482,0.01751281,22.00000000
pullin_22db_fp62p5_cp0p0,66.00000000,3300,Medium,0,1,1,NWPR,200,21.71556795,1,20.82083634,0.46931358,1,1,-0.06161183,-0.10885101,0.03580214,-0.00541939,4501.32116598,392.91937032,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.01076893,0.00000010,1,0.09665455,0.00527243,0.25741377,1.00000000,4501.20905150,0.11211448,-0.00357860,0.01434753,392.89814905,0.02122127,22.00000000
pullin_22db_fp62p5_cp0p0,67.00000000,3350,Medium,0,1,1,NWPR,200,21.59588682,1,20.65295472,0.44272147,1,1,-0.45272261,-0.11770635,0.03560760,-0.00523424,4501.27444878,395.83462011,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00950794,0.00000010,1,0.09518568,0.00520273,0.61635135,1.00000000,4501.20570603,0.06874275,-0.00310108,0.01260902,395.82101096,0.01360915,22.00000000
pullin_22db_fp62p5_cp0p0,68.00000000,3400,Medium,0,1,1,NWPR,200,21.50186802,1,21.01901669,0.53034908,1,1,-0.16660958,-0.09418153,0.02122619,-0.00350101,4501.24571546,398.75767950,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00868468,0.00000010,1,0.09578351,0.00515378,0.47436061,1.00000000,4501.20287168,0.04284378,-0.00255656,0.01124124,398.74387086,0.01380865,22.00000000
pullin_22db_fp62p5_cp0p0,69.00000000,3450,Medium,0,1,1,NWPR,200,21.52656327,1,22.17836450,0.62525121,1,1,-0.20765132,-0.08658780,0.02125080,-0.00288955,4501.25784049,401.67185521,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00875689,0.00000010,1,0.09729225,0.00511431,0.31534354,1.00000000,4501.20061475,0.05722574,-0.00194650,0.01070338,401.66672910,0.00512611,22.00000000
pullin_22db_fp62p5_cp0p0,70.00000000,3500,Medium,0,1,1,NWPR,200,21.47754048,1,23.30038475,0.70867793,1,1,0.19716622,-0.08720211,0.02012488,-0.00213355,4501.25722332,404.58168425,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00856250,0.00000010,1,0.09696622,0.00506094,0.25444067,1.00000000,4501.19900000,0.05822332,-0.00127249,0.00983499,404.58958608,-0.00790183,22.00000000
pullin_22db_fp62p5_cp0p0,71.00000000,3550,Medium,0,1,1,NWPR,200,21.55641283,1,22.09935567,0.63157743,1,1,-5.02392762,-0.12581193,0.04344275,-0.00282075,4501.26212433,407.49298177,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00848761,0.00000010,1,0.09905119,0.00502925,13.70771269,0.72614904,4501.19809048,0.06403385,-0.00053634,0.00902396,407.51244224,-0.01946047,22.00000000
pullin_22db_fp62p5_cp0p0,72.00000000,3600,Medium,0,1,1,NWPR,200,21.73148801,1,18.71476380,0.52864157,1,1,-0.05119829,-0.08195470,0.06577903,-0.00200517,4501.26750226,410.40942703,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00842502,0.00000010,1,0.09911565,0.00498218,17.47944052,0.77945968,4501.19794737,0.06955489,0.00025998,0.00816503,410.43529805,-0.02587102,22.00000000
pullin_22db_fp62p5_cp0p0,73.00000000,3650,Medium,0,1,1,NWPR,200,21.77558799,1,21.48965522,0.59582676,1,1,-0.07468084,-0.08450456,0.06579064,-0.00124601,4501.24790231,413.33426482,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00787124,0.00000010,1,0.09770056,0.00492526,6.82481650,0.91555668,4501.19862980,0.04927251,0.00111437,0.00675688,413.35815404,-0.02388922,22.00000000
pullin_22db_fp62p5_cp0p0,74.00000000,3700,Medium,0,1,1,NWPR,200,21.71842256,1,20.49790708,0.65019493,1,1,0.00000000,-0.09170494,0.06568929,-0.00026641,4501.23365606,416.25622422,20.00000000,16.00000000,320.00000000,320.00000000,320.00000000,320.00000000,0,1,0.00744099,0.00000010,1,0.09736010,0.00487877,2.71197151,0.96766725,4501.20019470,0.03346137,0.00202451,0.00541647,416.28101075,-0.02478653,22.00000000
