"time_s","state","frame_valid","cn0_valid","cn0_db_hz","truth_cn0_db_hz","fll_locked","dll_locked","doppler_hz","truth_doppler_hz","doppler_error_hz","carrier_rate_hz_s","truth_doppler_rate_hz_s","tracked_code_phase_chips","truth_code_phase_chips","code_phase_error_chips"
"43.00000000","Deep","1","1","7.15519361","7.00000000","1","1","4501.34188336","4501.26706298","0.07482038","0.01746515","0.00438443","325.67501723","325.67163239","0.00338484"
"44.00000000","Deep","1","1","6.55557091","7.00000000","1","1","4501.30844771","4501.27093241","0.03751530","0.00927956","0.00336220","328.60048917","328.59453440","0.00595478"
"45.00000000","Deep","1","1","6.53237657","7.00000000","1","1","4501.35453295","4501.27380339","0.08072956","0.01539084","0.00238799","331.52652829","331.51743858","0.00908970"
"46.00000000","Deep","1","1","6.49185174","7.00000000","1","1","4501.46589165","4501.27572530","0.19016635","0.03191608","0.00146451","334.45037712","334.44034432","0.01003279"
"47.00000000","Deep","1","1","6.09239067","7.00000000","1","1","4501.41799877","4501.27675020","0.14124857","0.01997917","0.00059437","337.37391940","337.36325102","0.01066838"
"48.00000000","Deep","1","1","5.58003638","7.00000000","1","1","4501.54813355","4501.27693263","0.27120093","0.03760110","-0.00022002","340.29617815","340.28615810","0.01002004"
"49.00000000","Deep","1","1","4.68052625","7.00000000","1","1","4501.57367664","4501.27632952","0.29734713","0.03577065","-0.00097634","343.21917159","343.20906505","0.01010654"
"50.00000000","Deep","1","1","4.16432388","7.00000000","1","1","4501.60168405","4501.27500000","0.32668405","0.03457195","-0.00167249","346.14321902","346.13197136","0.01124766"
"51.00000000","Deep","1","1","3.73955616","7.00000000","1","1","4501.68371979","4501.27300525","0.41071454","0.04132311","-0.00230650","349.06602934","349.05487659","0.01115274"
"52.00000000","Deep","1","1","4.07582849","7.00000000","1","1","4501.71553378","4501.27040832","0.44512546","0.03997085","-0.00287656","351.98803017","351.97778033","0.01024984"
"53.00000000","Deep","1","1","4.40395893","7.00000000","1","1","4501.65487684","4501.26727397","0.38760287","0.02694591","-0.00338108","354.91109323","354.90068220","0.01041103"
"54.00000000","Deep","1","1","4.84361143","7.00000000","1","1","4501.74219898","4501.26366850","0.47853049","0.03558593","-0.00381860","357.83445707","357.82358188","0.01087519"
"55.00000000","Deep","1","1","5.16868513","7.00000000","1","1","4501.60543423","4501.25965952","0.34577471","0.00790458","-0.00418788","360.75690318","360.74647909","0.01042410"
"56.00000000","Deep","1","1","5.58624547","7.00000000","1","1","4501.48271876","4501.25531585","0.22740291","-0.01293427","-0.00448784","363.67926720","363.66937357","0.00989363"
"57.00000000","Deep","1","1","6.23689869","7.00000000","1","1","4501.26329081","4501.25070723","0.01258358","-0.04572977","-0.00471762","366.60153256","366.59226515","0.00926741"
"58.00000000","Deep","1","1","6.73920602","7.00000000","1","1","4501.20448029","4501.24590423","-0.04142394","-0.04576940","-0.00487652","369.52297455","369.51515367","0.00782088"
"59.00000000","Deep","1","1","7.27956310","7.00000000","1","1","4501.28993130","4501.24097798","0.04895333","-0.02497823","-0.00496406","372.44344631","372.43803903","0.00540729"
"60.00000000","Deep","1","1","7.50687135","7.00000000","1","1","4501.17260638","4501.23600000","-0.06339362","-0.04082967","-0.00497994","375.36510107","375.36092116","0.00417990"
"61.00000000","Deep","1","1","7.71443353","7.00000000","1","1","4501.09607635","4501.23104202","-0.13496567","-0.04654508","-0.00492406","378.28748690","378.28380007","0.00368683"
"62.00000000","Deep","1","1","7.86765922","7.00000000","1","1","4501.09912441","4501.22617577","-0.12705136","-0.03852646","-0.00479652","381.21122757","381.20667578","0.00455179"
"63.00000000","Deep","1","1","7.76314004","7.00000000","1","1","4501.10291135","4501.22147277","-0.11856142","-0.03187280","-0.00459762","384.13531942","384.12954839","0.00577103"
"64.00000000","Deep","1","1","7.72242242","7.00000000","1","1","4501.15782437","4501.21700415","-0.05917978","-0.01809071","-0.00432784","387.05838111","387.05241801","0.00596310"
"65.00000000","Deep","1","1","7.18679826","7.00000000","1","1","4501.15077420","4501.21284048","-0.06206627","-0.01648840","-0.00398788","389.98175102","389.97528482","0.00646620"
"66.00000000","Deep","1","1","6.90654345","7.00000000","1","1","4501.14052526","4501.20905150","-0.06852625","-0.01542565","-0.00357860","392.90629305","392.89814905","0.00814400"
"67.00000000","Deep","1","1","6.00052409","7.00000000","1","1","4501.16593828","4501.20570603","-0.03976774","-0.00902125","-0.00310108","395.82980988","395.82101096","0.00879892"
"68.00000000","Deep","1","1","4.60653117","7.00000000","1","1","4501.16515531","4501.20287168","-0.03771637","-0.00766674","-0.00255656","398.75178105","398.74387086","0.00791019"
"69.00000000","Deep","1","1","3.47744298","7.00000000","1","1","4501.21118162","4501.20061475","0.01056687","0.00128943","-0.00194650","401.67448633","401.66672910","0.00775723"
"70.00000000","Deep","1","1","3.27350457","7.00000000","1","1","4501.25135219","4501.19900000","0.05235219","0.00727209","-0.00127249","404.59771746","404.58958608","0.00813138"
"71.00000000","Deep","1","1","3.63062872","7.00000000","1","1","4501.24293074","4501.19809048","0.04484026","0.00459108","-0.00053634","407.51699288","407.51244224","0.00455064"
"72.00000000","Deep","1","1","4.45817659","7.00000000","1","1","4501.24204629","4501.19794737","0.04409892","0.00286842","0.00025998","410.43528368","410.43529805","-0.00001438"
"73.00000000","Deep","1","1","4.71685455","7.00000000","1","1","4501.19835317","4501.19862980","-0.00027663","-0.00453826","0.00111437","413.35795157","413.35815404","-0.00020247"
"74.00000000","Deep","1","1","4.06706970","7.00000000","1","1","4501.20328506","4501.20019470","0.00309036","-0.00313426","0.00202451","416.28017154","416.28101075","-0.00083921"
"75.00000000","Deep","1","1","4.92267712","7.00000000","1","1","4501.10781619","4501.20269661","-0.09488042","-0.01720771","0.00298799","419.20063116","419.20386878","-0.00323762"
"76.00000000","Deep","1","1","5.28067199","7.00000000","1","1","4501.17947121","4501.20618759","-0.02671638","-0.00297508","0.00400220","422.12159209","422.12672875","-0.00513666"
"77.00000000","Deep","1","1","5.78254901","7.00000000","1","1","4501.18958518","4501.21071702","-0.02113184","-0.00170319","0.00506443","425.04337072","425.04959132","-0.00622060"
"78.00000000","Deep","1","1","6.80977943","7.00000000","1","1","4501.15171346","4501.21633150","-0.06461804","-0.00719385","0.00617182","427.96397497","427.97245719","-0.00848222"
"79.00000000","Deep","1","1","7.52516564","7.00000000","1","1","4501.21630145","4501.22307472","-0.00677327","0.00504293","0.00732138","430.88382942","430.89532706","-0.01149765"
"80.00000000","Deep","1","1","7.74770774","7.00000000","1","1","4501.22793026","4501.23098730","-0.00305704","0.00635784","0.00851003","433.80493727","433.81820170","-0.01326443"
"81.00000000","Deep","1","1","7.70484611","7.00000000","1","1","4501.23598908","4501.24010674","-0.00411765","0.00559425","0.00973456","436.72638965","436.74108185","-0.01469221"
"82.00000000","Deep","1","1","7.37317285","7.00000000","1","1","4501.28610651","4501.25046727","0.03563924","0.01360284","0.01099166","439.64895784","439.66396834","-0.01501050"
"83.00000000","Deep","1","1","7.36673146","7.00000000","1","1","4501.33244686","4501.26209979","0.07034707","0.01921211","0.01227795","442.57149084","442.58686196","-0.01537112"
"84.00000000","Deep","1","1","8.16944765","7.00000000","1","1","4501.43503346","4501.27503174","0.16000172","0.03378259","0.01358995","445.49376560","445.50976355","-0.01599796"
"85.00000000","Deep","1","1","8.17246134","7.00000000","1","1","4501.39049782","4501.28928709","0.10121073","0.02060537","0.01492413","448.41552821","448.43267397","-0.01714576"
"86.00000000","Deep","1","1","8.17357082","7.00000000","1","1","4501.26402371","4501.30488620","-0.04086249","-0.00518720","0.01627688","451.33647396","451.35559409","-0.01912013"
"87.00000000","Deep","1","1","8.13403591","7.00000000","1","1","4501.21786811","4501.32184583","-0.10397772","-0.01101970","0.01764456","454.25863414","454.27852477","-0.01989063"
"88.00000000","Deep","1","1","7.91772263","7.00000000","1","1","4501.20024659","4501.34017905","-0.13993246","-0.01162977","0.01902345","457.18165951","457.20146691","-0.01980741"
"89.00000000","Deep","1","1","7.40504903","7.00000000","1","1","4501.25510392","4501.35989523","-0.10479131","-0.00056239","0.02040985","460.10569048","460.12442141","-0.01873092"
"90.00000000","Deep","1","1","7.17385698","7.00000000","1","1","4501.28757181","4501.38100000","-0.09342819","0.00487741","0.02180000","463.02999255","463.04738915","-0.01739661"
